 # L =          100
     # Time          E          M
      588870      -10172        -414
      588880      -10448        -502
      588890      -10056        -334
      588900      -10436          -2
      588910       -9976         258
      588920      -10284         558
      588930      -10152         238
      588940      -10100         700
      588950      -10220         570
      588960      -10412         496
      588970      -10388         258
      588980      -10044         314
      588990      -10296         260
      589000      -10488         390
      589010      -10236         218
      589020      -10472         268
      589030      -10304         434
      589040      -10028         402
      589050      -10096         158
      589060      -10124         154
      589070      -10444           0
      589080      -10004         248
      589090      -10320         264
      589100      -10364        -214
      589110       -9932         118
      589120      -10032         -88
      589130      -10200        -208
      589140      -10512        -390
      589150      -10328        -546
      589160      -10092        -482
      589170      -10396        -234
      589180      -10084        -302
      589190      -10092        -254
      589200      -10116          14
      589210      -10340         274
      589220      -10032         282
      589230      -10328         874
      589240      -10276         900
      589250      -10124         878
      589260      -10164         516
      589270      -10268         390
      589280      -10296         -24
      589290       -9784        -150
      589300      -10668         170
      589310      -10380         212
      589320       -9984          34
      589330      -10164         310
      589340      -10308         280
      589350      -10176          82
      589360      -10156           6
      589370       -9832         -50
      589380      -10556        -102
      589390      -10352        -388
      589400      -10504        -348
      589410      -10176        -348
      589420       -9992        -428
      589430      -10404        -498
      589440      -10308        -684
      589450      -10100        -340
      589460      -10776        -372
      589470      -10220        -290
      589480      -10496        -600
      589490      -10088        -578
      589500      -10448        -828
      589510      -10560        -702
      589520      -10104        -498
      589530      -10348        -576
      589540      -10532        -486
      589550      -10164        -314
      589560      -10036        -844
      589570      -10260       -1084
      589580      -10344       -1112
      589590      -10164       -1204
      589600      -10608        -998
      589610      -10668       -1196
      589620      -10748       -1286
      589630      -10200        -716
      589640      -10224        -606
      589650      -10372         -70
      589660      -10084        -270
      589670      -10592         -86
      589680      -10392        -156
      589690      -10152         -54
      589700      -10192         -66
      589710      -10568          58
      589720      -10612         -86
      589730      -10428        -262
      589740      -10444        -282
      589750      -10420        -402
      589760      -10400        -526
      589770      -10340        -494
      589780      -10240        -738
      589790      -10428        -724
      589800      -10128        -972
      589810      -10284       -1266
      589820      -10376       -1008
      589830      -10816       -1124
      589840      -10280       -1188
      589850      -10112       -1362
      589860       -9744       -1166
      589870       -9760       -1028
      589880      -10200       -1014
      589890      -10440       -1452
      589900      -10100       -1118
      589910      -10016       -1182
      589920      -10204       -1538
      589930      -10056       -1432
      589940      -10520       -1744
      589950      -10244       -1666
      589960      -10164       -1644
      589970      -10208       -1244
      589980      -10004       -1246
      589990      -10268       -1582
      590000      -10440       -1568
      590010      -10360       -1230
      590020      -10444        -774
      590030      -10152        -704
      590040      -10420        -720
      590050      -10572        -650
      590060       -9896        -530
      590070      -10000        -478
      590080      -10332        -952
      590090      -10356       -1204
      590100      -10188        -844
      590110      -10344        -828
      590120      -10016        -878
      590130      -10600        -814
      590140      -10128        -708
      590150      -10464        -804
      590160      -10080        -764
      590170      -10464        -774
      590180      -10104        -934
      590190      -10044        -510
      590200      -10476        -666
      590210      -10260        -674
      590220      -10312        -742
      590230      -10448        -414
      590240      -10272        -336
      590250      -10016        -236
      590260      -10408        -266
      590270      -10348        -460
      590280      -10396        -564
      590290      -10128        -646
      590300      -10588        -586
      590310      -10428        -688
      590320      -10024        -552
      590330      -10060        -150
      590340      -10336        -390
      590350       -9800        -200
      590360      -10188        -322
      590370      -10048        -514
      590380       -9972        -436
      590390      -10044        -536
      590400      -10284        -718
      590410      -10232        -878
      590420      -10200        -866
      590430      -10484        -532
      590440      -10568        -384
      590450      -10164        -524
      590460      -10524        -708
      590470      -10512        -570
      590480      -10452        -504
      590490      -10536        -640
      590500      -10412        -318
      590510      -10576        -322
      590520      -10180        -596
      590530      -10584        -648
      590540      -10556        -358
      590550      -10160        -564
      590560       -9792        -560
      590570       -9960        -752
      590580      -10096        -858
      590590      -10508        -710
      590600      -10320        -512
      590610      -10200        -614
      590620      -10320        -684
      590630      -10372        -832
      590640      -10120        -902
      590650      -10472        -638
      590660      -10592        -452
      590670      -10156        -512
      590680      -10820        -556
      590690      -10336        -576
      590700      -10700        -638
      590710      -10124        -592
      590720      -10448        -696
      590730      -10168        -194
      590740      -10012         -86
      590750       -9984        -228
      590760      -10276        -498
      590770      -10496        -546
      590780       -9988        -666
      590790       -9736        -958
      590800      -10192        -732
      590810      -10096        -378
      590820      -10144         114
      590830      -10052        -334
      590840      -10276        -508
      590850      -10072          40
      590860      -10416         302
      590870      -10408         258
      590880      -10364         372
      590890      -10452         224
      590900      -10180         258
      590910      -10436         294
      590920      -10428         112
      590930      -10188         152
      590940      -10244          82
      590950      -10144         -34
      590960      -10296         -96
      590970      -10068         226
      590980      -10040         256
      590990      -10120         246
      591000       -9704         198
      591010      -10256         -56
      591020      -10384         200
      591030      -10052          40
      591040      -10560         514
      591050      -10056          10
      591060      -10556         102
      591070      -10688         514
      591080      -10480         712
      591090      -10672         772
      591100      -10348        1096
      591110      -10452        1264
      591120      -10420        1116
      591130      -10356        1192
      591140       -9988        1142
      591150      -10300         836
      591160      -10196         888
      591170      -10284        1034
      591180      -10324         940
      591190      -10480         870
      591200      -10448         986
      591210      -10172        1028
      591220      -10576         940
      591230      -10452        1060
      591240      -10300         818
      591250      -10392        1324
      591260      -10012        1452
      591270      -10548        1696
      591280      -10488        1482
      591290      -10436        1290
      591300      -10280        1258
      591310      -10312        1130
      591320      -10224         872
      591330      -10240         784
      591340      -10176         626
      591350      -10572         730
      591360      -10264         992
      591370      -10300         992
      591380      -10448         906
      591390      -10360         884
      591400      -10880        1144
      591410      -10220        1144
      591420      -10740         746
      591430      -10172         720
      591440      -10080         358
      591450       -9848         556
      591460      -10448         526
      591470      -10212         490
      591480      -10088         666
      591490      -10128        1100
      591500      -10104        1060
      591510       -9904         988
      591520      -10184         962
      591530      -10088        1190
      591540      -10108        1106
      591550      -10592        1294
      591560      -10420        1328
      591570      -10416        1500
      591580      -10568        1158
      591590      -10248         992
      591600      -10300         948
      591610      -10496         546
      591620      -10492         678
      591630      -10504         368
      591640      -10312         500
      591650      -10316         276
      591660      -10400        -136
      591670      -10428        -374
      591680      -10228        -284
      591690      -10332        -272
      591700      -10160        -246
      591710       -9960        -324
      591720      -10204        -450
      591730       -9856        -384
      591740      -10092        -324
      591750       -9904        -676
      591760      -10076        -336
      591770      -10108        -358
      591780      -10240        -248
      591790      -10248          66
      591800      -10008        -114
      591810      -10204         -48
      591820      -10176        -134
      591830      -10116        -664
      591840      -10124       -1124
      591850      -10016        -952
      591860      -10220       -1412
      591870      -10580        -966
      591880       -9800       -1150
      591890      -10288       -1368
      591900      -10376       -1188
      591910      -10560       -1138
      591920      -10184       -1144
      591930      -10320        -768
      591940      -10408        -848
      591950      -10680        -712
      591960      -10804        -428
      591970      -10100        -478
      591980      -10520        -366
      591990      -10408          -2
      592000      -10096         204
      592010      -10772          34
      592020      -10300         -76
      592030      -10612         -70
      592040      -10328         222
      592050      -10408          96
      592060      -10496         636
      592070      -10268         146
      592080      -10544          70
      592090      -10620         164
      592100      -10532         592
      592110      -10212         534
      592120      -10172         810
      592130      -10456         816
      592140      -10296         854
      592150       -9884        1016
      592160       -9964         890
      592170      -10512         854
      592180      -10012         694
      592190      -10344         670
      592200      -10072         502
      592210      -10392         682
      592220      -10068         642
      592230      -10376         540
      592240      -10108         490
      592250       -9832         582
      592260      -10064         882
      592270       -9928         718
      592280       -9960         990
      592290      -10516        1100
      592300      -10360         794
      592310      -10052         204
      592320      -10260         266
      592330      -10176         330
      592340      -10096         734
      592350      -10476         530
      592360      -10100         602
      592370      -10284         828
      592380      -10280         714
      592390      -10460         848
      592400      -10356         876
      592410      -10452         954
      592420      -10284         472
      592430      -10124         370
      592440       -9900         312
      592450      -10272         480
      592460      -10236         378
      592470      -10192         238
      592480      -10348         138
      592490      -10432         420
      592500      -10160         696
      592510      -10088         468
      592520       -9796         530
      592530      -10076         258
      592540       -9784         406
      592550      -10216         618
      592560      -10432         732
      592570      -10060         888
      592580      -10036         708
      592590       -9804         694
      592600      -10184         730
      592610       -9992         900
      592620      -10436         890
      592630      -10240         904
      592640      -10208         736
      592650      -10044         838
      592660      -10176         874
      592670       -9956         272
      592680      -10380         220
      592690      -10344        -184
      592700      -10072         146
      592710      -10372        -168
      592720      -10480        -108
      592730      -10176          92
      592740      -10148         -42
      592750      -10112          88
      592760      -10296        -194
      592770      -10456        -332
      592780      -10508        -144
      592790      -10488        -330
      592800      -10816        -392
      592810      -10612        -224
      592820      -10600        -420
      592830      -10408        -758
      592840      -10396        -572
      592850      -10424        -554
      592860      -10276        -694
      592870      -10364        -538
      592880      -10132        -680
      592890      -10588        -616
      592900       -9788        -638
      592910       -9980        -636
      592920      -10128        -506
      592930      -10132        -708
      592940      -10156       -1072
      592950      -10088       -1188
      592960       -9996       -1304
      592970      -10280       -1210
      592980      -10160        -914
      592990      -10072        -840
      593000      -10540        -800
      593010      -10340        -830
      593020      -10336        -760
      593030      -10196        -868
      593040       -9872        -918
      593050      -10200       -1062
      593060      -10280        -670
      593070      -10140        -462
      593080      -10288        -672
      593090      -10184        -880
      593100      -10300        -900
      593110      -10572        -628
      593120      -10444        -510
      593130      -10312        -468
      593140      -10604        -586
      593150      -10536        -712
      593160      -10524        -748
      593170      -10252        -976
      593180      -10388        -970
      593190      -10692        -686
      593200      -10244        -566
      593210      -10680        -520
      593220      -10408        -548
      593230      -10344        -534
      593240      -10492        -504
      593250      -10256         -48
      593260      -10176         232
      593270       -9892         -38
      593280      -10176        -104
      593290      -10128          64
      593300       -9976          26
      593310      -10280         -66
      593320       -9592        -452
      593330       -9636        -338
      593340      -10176          62
      593350      -10240         102
      593360      -10352         242
      593370      -10356         -66
      593380      -10228          36
      593390      -10164         212
      593400      -10248         356
      593410      -10168         106
      593420      -10296         208
      593430      -10052          54
      593440      -10328         530
      593450      -10080         340
      593460      -10376          40
      593470      -10372         228
      593480      -10372         206
      593490      -10380          78
      593500      -10428          -2
      593510      -10576        -114
      593520      -10244        -710
      593530      -10172        -974
      593540       -9964       -1332
      593550      -10328       -1042
      593560      -10576       -1242
      593570      -10536       -1022
      593580      -10352        -818
      593590      -10404        -744
      593600      -10064        -654
      593610      -10192        -956
      593620      -10480       -1048
      593630      -10148       -1194
      593640      -10084        -976
      593650      -10200       -1126
      593660      -10124        -956
      593670      -10220        -980
      593680      -10076        -806
      593690      -10404        -656
      593700      -10528        -642
      593710      -10508        -406
      593720      -10204        -620
      593730      -10472        -304
      593740       -9992        -290
      593750      -10332        -624
      593760      -10588        -732
      593770      -10512        -910
      593780      -10344        -920
      593790      -10548        -966
      593800      -10256       -1032
      593810      -10448       -1030
      593820      -10456       -1012
      593830      -10436        -846
      593840      -10284        -768
      593850      -10408        -824
      593860       -9916        -426
      593870       -9784        -668
      593880      -10196        -870
      593890      -10332        -666
      593900      -10384        -818
      593910      -10388        -526
      593920      -10220        -592
      593930      -10152        -484
      593940      -10168        -464
      593950      -10480        -298
      593960      -10556          80
      593970      -10460         -86
      593980      -10528        -342
      593990      -10532          58
      594000       -9908         162
      594010      -10212         -48
      594020      -10048        -178
      594030      -10152        -128
      594040      -10144          -6
      594050       -9996        -222
      594060      -10208         -14
      594070      -10104         142
      594080      -10384        -156
      594090      -10192         110
      594100      -10600         126
      594110      -10260         -12
      594120      -10240        -156
      594130      -10168        -496
      594140      -10012        -280
      594150      -10288        -166
      594160      -10284        -442
      594170      -10376        -330
      594180      -10488        -450
      594190      -10216        -696
      594200      -10328        -558
      594210      -10156        -306
      594220      -10356        -346
      594230      -10368        -442
      594240       -9980        -164
      594250      -10164         -22
      594260      -10820         -12
      594270      -10400        -108
      594280      -10460          76
      594290      -10500         -62
      594300      -10252         444
      594310      -10500         416
      594320      -10580         266
      594330      -10348         278
      594340      -10568         416
      594350      -10276         498
      594360       -9704         666
      594370      -10416         654
      594380      -10240         548
      594390      -10452         576
      594400      -10496         246
      594410      -10552         356
      594420      -10248         584
      594430      -10124         472
      594440      -10420         334
      594450      -10472         590
      594460      -10324         910
      594470      -10468        1058
      594480      -10772        1238
      594490      -10540        1368
      594500      -10812        1226
      594510      -10132        1044
      594520      -10440        1158
      594530      -10124         918
      594540      -10396        1022
      594550      -10440         822
      594560      -10568         658
      594570      -10264         506
      594580      -10356         362
      594590      -10520         558
      594600      -10568         734
      594610      -10268         566
      594620      -10508         900
      594630      -10296         460
      594640      -10588         552
      594650      -10456         680
      594660      -10540         592
      594670      -10484         598
      594680      -10256         824
      594690      -10316         912
      594700      -10276         746
      594710      -10376         702
      594720      -10344        1032
      594730      -10688        1496
      594740      -10748        1402
      594750      -10304        1116
      594760      -10376        1302
      594770      -10300        1472
      594780      -10232        1242
      594790      -10256        1420
      594800      -10496        1274
      594810      -10336        1422
      594820      -10260         996
      594830      -10592         918
      594840      -10028         770
      594850      -10048         752
      594860      -10324         510
      594870      -10292         610
      594880      -10180         486
      594890       -9984         702
      594900      -10444         790
      594910      -10036         858
      594920      -10236         894
      594930      -10196         656
      594940      -10308         510
      594950      -10504         540
      594960      -10484         646
      594970      -10208         212
      594980      -10292         154
      594990      -10036        -126
      595000      -10196        -104
      595010      -10112        -168
      595020      -10080         318
      595030      -10320         532
      595040      -10568         684
      595050      -10480         388
      595060      -10624         240
      595070      -10492         392
      595080      -10272         586
      595090      -10528         758
      595100      -10464         730
      595110      -10364         244
      595120      -10552         134
      595130      -10160         -46
      595140      -10148        -172
      595150      -10272        -186
      595160      -10088         -22
      595170      -10120         152
      595180       -9952         124
      595190      -10392           2
      595200      -10192        -296
      595210      -10520        -414
      595220      -10124        -504
      595230      -10284        -462
      595240      -10180        -880
      595250      -10180        -734
      595260      -10304        -610
      595270      -10436        -454
      595280      -10592        -924
      595290      -10512        -776
      595300      -10468        -642
      595310      -10668        -738
      595320      -10164        -782
      595330      -10480       -1018
      595340      -10772       -1128
      595350      -10468        -708
      595360      -10276        -632
      595370      -10188        -528
      595380      -10036        -708
      595390      -10252        -396
      595400       -9964        -308
      595410      -10328        -498
      595420      -10612        -702
      595430      -10368        -452
      595440      -10240        -270
      595450      -10860        -546
      595460      -10404        -320
      595470      -10620        -450
      595480      -10144        -394
      595490      -10504         -32
      595500      -10504        -276
      595510      -10280        -108
      595520      -10512          86
      595530      -10748         256
      595540      -10424         410
      595550      -10368         650
      595560      -10204         114
      595570      -10180        -172
      595580      -10380        -112
      595590      -10120        -234
      595600      -10120        -250
      595610      -10116        -362
      595620       -9920         132
      595630      -10236        -282
      595640      -10268        -404
      595650      -10076        -230
      595660      -10208        -318
      595670      -10344        -200
      595680      -10028        -274
      595690      -10492        -354
      595700      -10092        -270
      595710      -10300        -148
      595720       -9856        -512
      595730       -9904         -74
      595740      -10208         124
      595750      -10112         254
      595760      -10320         368
      595770      -10708         236
      595780      -10340          42
      595790       -9872         340
      595800      -10188         466
      595810      -10040         278
      595820      -10048         -78
      595830      -10112         184
      595840      -10012         224
      595850      -10260         466
      595860      -10312         226
      595870      -10648         294
      595880      -10196         256
      595890      -10172         482
      595900      -10220         226
      595910      -10436         192
      595920      -10176         388
      595930      -10088         320
      595940      -10472         210
      595950      -10264         186
      595960      -10164        -208
      595970      -10356        -116
      595980      -10184        -330
      595990      -10600        -436
      596000      -10276        -282
      596010      -10128        -180
      596020      -10516         -98
      596030      -10304        -242
      596040      -10672         -40
      596050      -10492        -146
      596060      -10616          24
      596070      -10480         -88
      596080      -10304           6
      596090      -10192         -82
      596100      -10044         226
      596110      -10232        -212
      596120      -10216        -158
      596130      -10572        -102
      596140      -10448          50
      596150      -10468         170
      596160      -10652         154
      596170      -10208        -180
      596180      -10708        -288
      596190      -10588        -134
      596200      -10428         170
      596210      -10224         116
      596220      -10316        -198
      596230      -10248        -212
      596240      -10444         -18
      596250      -10332          12
      596260      -10284         314
      596270       -9976          24
      596280      -10188          88
      596290       -9836          52
      596300       -9912          -8
      596310      -10184         240
      596320      -10492          28
      596330      -10072        -226
      596340      -10332        -186
      596350      -10208        -388
      596360      -10272        -606
      596370      -10324        -732
      596380      -10544        -566
      596390      -10332        -470
      596400      -10144        -812
      596410      -10272        -682
      596420      -10396        -818
      596430      -10248       -1184
      596440      -10008       -1152
      596450      -10296        -838
      596460      -10004        -778
      596470      -10124        -840
      596480      -10544        -970
      596490      -10364        -898
      596500       -9904        -842
      596510      -10228        -892
      596520      -10088        -748
      596530      -10204       -1044
      596540      -10348       -1438
      596550      -10308       -1504
      596560      -10492       -1550
      596570      -10268       -1324
      596580      -10244       -1484
      596590      -10432       -1354
      596600      -10524       -1132
      596610      -10280       -1004
      596620       -9924       -1080
      596630      -10316       -1404
      596640      -10324       -1110
      596650      -10304       -1266
      596660      -10488        -898
      596670      -10436        -750
      596680      -10168        -582
      596690      -10072        -152
      596700      -10092        -100
      596710      -10384        -360
      596720      -10536        -440
      596730      -10496        -216
      596740       -9912        -334
      596750      -10304        -470
      596760      -10248        -564
      596770      -10460        -260
      596780      -10164        -524
      596790      -10176        -164
      596800      -10184        -182
      596810       -9812        -238
      596820       -9928         146
      596830      -10524        -174
      596840      -10348        -170
      596850      -10424        -104
      596860      -10352         238
      596870      -10172         412
      596880      -10536         182
      596890      -10400          16
      596900      -10220         112
      596910       -9932        -352
      596920      -10184        -146
      596930      -10168         -26
      596940       -9960         118
      596950      -10144         106
      596960      -10020         126
      596970      -10140           8
      596980      -10096          82
      596990      -10112         136
      597000      -10456         -24
      597010      -10436         178
      597020      -10568         274
      597030      -10560         -68
      597040      -10276        -170
      597050      -10688         122
      597060      -10500         110
      597070       -9892         302
      597080      -10176         340
      597090      -10416         486
      597100      -10424         398
      597110      -10228         730
      597120      -10076         660
      597130      -10296         370
      597140      -10464         250
      597150      -10464         256
      597160       -9912          36
      597170       -9972         378
      597180      -10232         826
      597190      -10208         926
      597200      -10096         944
      597210      -10628         744
      597220      -10288         754
      597230      -10356         704
      597240      -10096         884
      597250      -10396         954
      597260      -10596         968
      597270      -10328         966
      597280      -10408        1136
      597290      -10672         970
      597300      -10544         974
      597310      -10388         824
      597320      -10168         658
      597330      -10308         490
      597340      -10128         590
      597350      -10164         610
      597360      -10404         454
      597370      -10352         810
      597380      -10288         772
      597390      -10388         770
      597400      -10212         976
      597410      -10336        1170
      597420      -10088         722
      597430      -10500         654
      597440      -10124         372
      597450      -10300         328
      597460      -10192         294
      597470      -10048         200
      597480      -10212         140
      597490       -9980         434
      597500      -10256         276
      597510      -10372         434
      597520       -9872          48
      597530      -10204         164
      597540      -10004         184
      597550      -10192         460
      597560      -10348         360
      597570      -10244         354
      597580      -10188          58
      597590      -10156         -64
      597600      -10336         136
      597610      -10392          -8
      597620      -10280        -260
      597630      -10512        -312
      597640      -10432        -160
      597650      -10080        -100
      597660      -10224          80
      597670      -10428         318
      597680      -10348         178
      597690      -10376         244
      597700      -10096         154
      597710      -10352         276
      597720      -10084         376
      597730       -9948         466
      597740      -10420         442
      597750      -10344         446
      597760      -10176         740
      597770      -10512         790
      597780      -10120         652
      597790      -10508         668
      597800      -10376         824
      597810      -10492         546
      597820      -10256         506
      597830      -10080         542
      597840      -10192         346
      597850      -10328         514
      597860      -10392         790
      597870      -10328         406
      597880      -10368        -142
      597890      -10656        -332
      597900      -10360        -462
      597910      -10072        -400
      597920      -10708          82
      597930      -10532         188
      597940      -10700         -22
      597950      -10624        -220
      597960      -10116         126
      597970      -10244         146
      597980      -10268        -148
      597990      -10464        -174
      598000      -10108        -548
      598010      -10160         -84
      598020      -10312        -222
      598030      -10252         270
      598040      -10064         272
      598050      -10184         262
      598060      -10388         482
      598070      -10560         268
      598080      -10068         528
      598090       -9916         732
      598100      -10028         718
      598110      -10408         960
      598120      -10628         888
      598130      -10672         764
      598140      -10480        1092
      598150      -10312        1022
      598160      -10596        1206
      598170      -10264         876
      598180      -10088         988
      598190      -10080         880
      598200      -10344         834
      598210      -10464         764
      598220      -10056         814
      598230      -10140         948
      598240      -10068         686
      598250      -10300         690
      598260      -10488         820
      598270      -10180         686
      598280      -10264         608
      598290      -10412         410
      598300      -10204        -164
      598310      -10092         -68
      598320      -10104        -198
      598330      -10344        -328
      598340      -10496        -446
      598350      -10288        -216
      598360       -9848        -152
      598370      -10144        -132
      598380      -10260         230
      598390      -10204         264
      598400      -10416         116
      598410       -9996         150
      598420      -10172         344
      598430      -10260         552
      598440      -10192         818
      598450      -10012        1260
      598460       -9912        1360
      598470      -10384        1452
      598480      -10084         872
      598490      -10164         468
      598500      -10444         684
      598510       -9944         506
      598520       -9936         366
      598530      -10064         260
      598540      -10268         190
      598550       -9820         322
      598560      -10232         534
      598570      -10064         576
      598580      -10056         440
      598590      -10188         322
      598600       -9824         286
      598610       -9976         490
      598620      -10420         134
      598630       -9908         204
      598640       -9964         232
      598650      -10228         374
      598660      -10244         562
      598670      -10476         226
      598680      -10180         290
      598690      -10276         -42
      598700      -10232         160
      598710      -10632         252
      598720      -10408         220
      598730      -10108          84
      598740      -10060         240
      598750      -10032         334
      598760      -10052         560
      598770      -10056         334
      598780      -10028         534
      598790      -10000         228
      598800      -10392         294
      598810      -10072         398
      598820      -10140         176
      598830      -10380        -134
      598840      -10396         -74
      598850      -10276         380
      598860      -10676         710
      598870      -10420         548
      598880      -10464         284
      598890      -10224         340
      598900      -10348          84
      598910       -9904         -88
      598920      -10116          32
      598930      -10408        -204
      598940      -10256         -66
      598950      -10140        -250
      598960       -9976         -68
      598970      -10104         -70
      598980      -10120        -238
      598990       -9992        -474
      599000      -10052        -350
      599010      -10060        -282
      599020      -10420        -376
      599030      -10240        -448
      599040      -10320        -438
      599050      -10468       -1084
      599060      -10016        -744
      599070      -10036        -476
      599080      -10604        -318
      599090      -10308        -276
      599100       -9972          74
      599110       -9984         -90
      599120      -10356        -336
      599130      -10576        -248
      599140      -10708        -496
      599150      -10276        -390
      599160      -10140        -258
      599170      -10236        -304
      599180      -10316        -334
      599190      -10120         -76
      599200      -10268        -160
      599210      -10260        -446
      599220      -10800        -448
      599230      -10312        -498
      599240      -10204        -864
      599250      -10136        -208
      599260      -10400        -144
      599270      -10324        -160
      599280      -10248          20
      599290      -10388          40
      599300      -10312          44
      599310      -10284         184
      599320      -10460         244
      599330      -10300         278
      599340      -10224         408
      599350      -10268         444
      599360      -10324         416
      599370      -10240         654
      599380      -10512         596
      599390      -10296         612
      599400      -10524         638
      599410      -10368         436
      599420      -10356         618
      599430      -10328         452
      599440      -10288         208
      599450       -9844         426
      599460      -10088         580
      599470      -10224         314
      599480      -10276         418
      599490      -10304         514
      599500      -10380         658
      599510       -9948         580
      599520      -10204         658
      599530      -10172        1020
      599540      -10256         994
      599550      -10596         828
      599560      -10440         434
      599570      -10188         488
      599580      -10616         180
      599590      -10400         -12
      599600      -10360        -136
      599610      -10120        -296
      599620      -10124        -556
      599630      -10184        -366
      599640      -10256        -432
      599650      -10372        -458
      599660      -10096        -552
      599670      -10068        -686
      599680      -10208        -680
      599690      -10232        -394
      599700      -10372        -242
      599710      -10336         -10
      599720      -10644          26
      599730      -10172           8
      599740      -10208        -246
      599750      -10260         -80
      599760      -10248        -108
      599770       -9768         -14
      599780      -10044         300
      599790      -10176         102
      599800      -10312         -64
      599810      -10476         368
      599820      -10648         314
      599830      -10244         464
      599840      -10184         402
      599850      -10416         312
      599860      -10512          -4
      599870      -10552         244
      599880      -10272         496
      599890      -10028         708
      599900      -10752         730
      599910      -10368         512
      599920      -10616         524
      599930      -10380         696
      599940      -10512         728
      599950      -10276         878
      599960      -10188         682
      599970      -10400         834
      599980      -10380         468
      599990      -10312         430
      600000      -10272         498
      600010       -9980         332
      600020      -10312         538
      600030      -10316         598
      600040       -9964         726
      600050      -10388         560
      600060      -10232         434
      600070      -10196         726
      600080      -10364         572
      600090      -10456         590
      600100      -10296         784
      600110      -10112         -64
      600120      -10024         172
      600130      -10148         186
      600140      -10216         216
      600150      -10308         470
      600160      -10528         626
      600170       -9980         602
      600180      -10044         454
      600190      -10268         246
      600200      -10500         -24
      600210      -10316        -324
      600220      -10368        -334
      600230      -10336        -168
      600240      -10440        -624
      600250      -10536        -666
      600260      -10392        -748
      600270      -10132        -264
      600280      -10152         -86
      600290      -10008        -350
      600300       -9944          -2
      600310      -10108        -412
      600320       -9892        -156
      600330      -10164        -574
      600340      -10108        -828
      600350      -10228        -784
      600360      -10088        -766
      600370      -10072        -564
      600380      -10116        -456
      600390       -9932        -242
      600400      -10440        -318
      600410      -10260        -564
      600420      -10308        -968
      600430      -10196        -776
      600440      -10076        -712
      600450      -10092        -464
      600460       -9904        -284
      600470      -10380         102
      600480      -10408         274
      600490      -10552         -12
      600500      -10332        -384
      600510      -10120        -184
      600520      -10312        -414
      600530      -10252          44
      600540      -10364         262
      600550      -10116         -52
      600560      -10072         -76
      600570      -10316        -232
      600580      -10456        -404
      600590      -10540        -280
      600600      -10172        -218
      600610       -9924        -334
      600620      -10000        -164
      600630      -10364        -186
      600640      -10360        -528
      600650      -10424        -696
      600660      -10468        -506
      600670      -10504        -442
      600680      -10376        -308
      600690      -10564        -470
      600700      -10140        -746
      600710       -9876        -730
      600720      -10328        -634
      600730      -10140        -730
      600740       -9824        -380
      600750      -10060        -574
      600760       -9888        -522
      600770      -10396        -454
      600780      -10312       -1110
      600790      -10280        -994
      600800      -10264        -754
      600810      -10240        -982
      600820      -10376        -814
      600830      -10424        -790
      600840      -10344        -846
      600850      -10408       -1002
      600860      -10592       -1172
      600870      -10304       -1174
      600880      -10800       -1168
      600890      -10336        -866
      600900      -10356        -548
      600910      -10472        -352
      600920      -10180        -204
      600930      -10284        -238
      600940      -10432         -70
      600950      -10348         106
      600960      -10168          94
      600970      -10264         386
      600980      -10456         464
      600990      -10260         160
      601000      -10200         -72
      601010      -10536        -230
      601020      -10252          -6
      601030      -10128         382
