 # L =          100
     # Time          E          M
      983210      -17312        9100
      983220      -17380        9022
      983230      -17372        8994
      983240      -17220        8972
      983250      -17404        9092
      983260      -17720        9242
      983270      -17372        9106
      983280      -17352        9056
      983290      -17400        8988
      983300      -17180        8926
      983310      -17172        8916
      983320      -17384        8980
      983330      -17224        8960
      983340      -17268        8964
      983350      -17120        8912
      983360      -17220        8988
      983370      -17544        9094
      983380      -17264        8982
      983390      -17292        8938
      983400      -17500        9042
      983410      -17456        9044
      983420      -17300        8998
      983430      -17064        8884
      983440      -17264        8878
      983450      -17136        8864
      983460      -17272        8966
      983470      -17364        9014
      983480      -17308        9028
      983490      -17396        9010
      983500      -17564        9102
      983510      -17444        9024
      983520      -17460        9050
      983530      -17584        9130
      983540      -17436        9094
      983550      -17528        9164
      983560      -17176        9008
      983570      -17396        9116
      983580      -17484        9162
      983590      -17448        9146
      983600      -17560        9180
      983610      -17580        9222
      983620      -17684        9220
      983630      -17636        9180
      983640      -17512        9114
      983650      -17500        9138
      983660      -17780        9192
      983670      -17444        9130
      983680      -17672        9198
      983690      -17740        9246
      983700      -17668        9174
      983710      -17536        9128
      983720      -17300        9078
      983730      -17548        9126
      983740      -17112        9016
      983750      -17480        9118
      983760      -17268        9066
      983770      -17232        9102
      983780      -17400        9094
      983790      -17528        9176
      983800      -17484        9150
      983810      -17272        9044
      983820      -17624        9172
      983830      -17276        9044
      983840      -17680        9174
      983850      -17756        9198
      983860      -17452        9142
      983870      -17508        9180
      983880      -17508        9224
      983890      -17692        9240
      983900      -17608        9230
      983910      -17332        9090
      983920      -17164        8998
      983930      -17500        9056
      983940      -17416        9070
      983950      -17348        9092
      983960      -17464        9146
      983970      -17372        9074
      983980      -17280        9000
      983990      -17400        9032
      984000      -17384        9024
      984010      -17616        9102
      984020      -17276        9028
      984030      -17236        9044
      984040      -17600        9184
      984050      -17416        9116
      984060      -17224        8986
      984070      -17284        8938
      984080      -17216        9026
      984090      -17408        9050
      984100      -17420        9096
      984110      -17216        9014
      984120      -17388        9070
      984130      -16988        8902
      984140      -17156        8972
      984150      -17492        9116
      984160      -17444        9148
      984170      -17356        9072
      984180      -17236        9036
      984190      -17320        9026
      984200      -17384        9064
      984210      -17508        9110
      984220      -17240        9002
      984230      -17516        9124
      984240      -17488        9118
      984250      -17508        9156
      984260      -17536        9158
      984270      -17276        9038
      984280      -17260        9014
      984290      -17228        9024
      984300      -17352        9048
      984310      -17524        9160
      984320      -17584        9198
      984330      -17588        9212
      984340      -17460        9144
      984350      -17332        9114
      984360      -17408        9072
      984370      -17128        8958
      984380      -17524        9082
      984390      -17308        9032
      984400      -17400        9068
      984410      -17500        9110
      984420      -17168        9032
      984430      -17488        9150
      984440      -17340        9092
      984450      -17880        9230
      984460      -17500        9052
      984470      -17304        9020
      984480      -17348        9030
      984490      -17368        9050
      984500      -16980        8888
      984510      -17596        9054
      984520      -17360        9024
      984530      -17188        8882
      984540      -17120        8960
      984550      -17444        9094
      984560      -17456        9120
      984570      -17528        9180
      984580      -17700        9210
      984590      -17444        9112
      984600      -17372        9042
      984610      -17292        9034
      984620      -17504        9090
      984630      -17380        9052
      984640      -17336        9088
      984650      -17200        9046
      984660      -17720        9196
      984670      -17212        9050
      984680      -17420        9050
      984690      -17556        9136
      984700      -17400        9076
      984710      -17216        9022
      984720      -17548        9154
      984730      -17528        9096
      984740      -17440        9056
      984750      -17396        9066
      984760      -17656        9156
      984770      -17560        9156
      984780      -17220        8994
      984790      -16960        8906
      984800      -17296        8968
      984810      -17288        9018
      984820      -17272        8994
      984830      -17148        9002
      984840      -17308        9054
      984850      -17300        8986
      984860      -17300        8990
      984870      -17428        8968
      984880      -17380        9012
      984890      -17340        8976
      984900      -17312        9008
      984910      -17336        9014
      984920      -17328        8986
      984930      -17400        9006
      984940      -17196        8970
      984950      -17312        9016
      984960      -17416        9058
      984970      -17356        9084
      984980      -17312        9010
      984990      -17440        9014
      985000      -17440        8954
      985010      -17200        8922
      985020      -17472        9074
      985030      -17656        9096
      985040      -17400        9066
      985050      -17528        9094
      985060      -17412        9050
      985070      -17404        9058
      985080      -17568        9186
      985090      -17528        9156
      985100      -17436        9096
      985110      -17560        9166
      985120      -17320        9084
      985130      -17476        9158
      985140      -17472        9144
      985150      -17688        9220
      985160      -17348        9120
      985170      -17548        9192
      985180      -17508        9158
      985190      -17248        9052
      985200      -17504        9138
      985210      -17456        9110
      985220      -17480        9188
      985230      -17252        9052
      985240      -17544        9174
      985250      -17552        9190
      985260      -17532        9130
      985270      -17284        9004
      985280      -17232        9008
      985290      -17572        9166
      985300      -17516        9132
      985310      -17600        9142
      985320      -17800        9226
      985330      -17392        9096
      985340      -17392        9038
      985350      -17568        9134
      985360      -17544        9148
      985370      -17252        9088
      985380      -17328        9090
      985390      -17460        9170
      985400      -17688        9224
      985410      -17624        9168
      985420      -17268        9072
      985430      -17324        9082
      985440      -17628        9188
      985450      -17344        9064
      985460      -17376        9142
      985470      -17468        9164
      985480      -17560        9142
      985490      -17744        9190
      985500      -17448        9154
      985510      -17784        9298
      985520      -17436        9166
      985530      -17512        9180
      985540      -17408        9124
      985550      -17344        9082
      985560      -17592        9206
      985570      -17532        9204
      985580      -17844        9328
      985590      -17796        9326
      985600      -17912        9312
      985610      -17512        9138
      985620      -17368        9042
      985630      -17548        9130
      985640      -17460        9106
      985650      -17348        9030
      985660      -17488        9078
      985670      -17404        9108
      985680      -17508        9176
      985690      -17752        9252
      985700      -17568        9178
      985710      -17692        9200
      985720      -17416        9138
      985730      -17164        8968
      985740      -17588        9152
      985750      -17596        9118
      985760      -17196        9048
      985770      -17704        9174
      985780      -17556        9132
      985790      -17508        9122
      985800      -17340        9014
      985810      -17396        9050
      985820      -17396        9062
      985830      -17420        9138
      985840      -17356        9048
      985850      -17320        9052
      985860      -17396        9094
      985870      -17412        9134
      985880      -17608        9194
      985890      -17660        9208
      985900      -17440        9182
      985910      -17616        9260
      985920      -17248        9106
      985930      -17564        9188
      985940      -17496        9156
      985950      -17620        9196
      985960      -17624        9172
      985970      -17620        9222
      985980      -17412        9146
      985990      -17428        9164
      986000      -17732        9276
      986010      -17636        9194
      986020      -17592        9182
      986030      -17504        9142
      986040      -17528        9130
      986050      -17356        9076
      986060      -17528        9138
      986070      -17564        9184
      986080      -17280        9058
      986090      -17568        9120
      986100      -17612        9118
      986110      -17252        8994
      986120      -17460        9052
      986130      -17172        8942
      986140      -17476        9060
      986150      -17372        9044
      986160      -17388        9088
      986170      -17496        9138
      986180      -17388        9124
      986190      -17452        9114
      986200      -17340        9112
      986210      -17764        9272
      986220      -17364        9150
      986230      -17736        9232
      986240      -17400        9086
      986250      -17136        8992
      986260      -17400        9092
      986270      -17544        9140
      986280      -17248        9046
      986290      -17368        9060
      986300      -17196        8988
      986310      -17324        9048
      986320      -17624        9176
      986330      -17328        9006
      986340      -17320        9014
      986350      -17328        9082
      986360      -17456        9112
      986370      -17624        9200
      986380      -17432        9126
      986390      -17336        9060
      986400      -17484        9130
      986410      -17476        9108
      986420      -17520        9100
      986430      -17308        9036
      986440      -17436        9068
      986450      -17228        8998
      986460      -17548        9070
      986470      -17408        9046
      986480      -17468        9070
      986490      -17552        9130
      986500      -17396        9046
      986510      -17452        9088
      986520      -17300        9094
      986530      -17424        9110
      986540      -17556        9130
      986550      -17448        9064
      986560      -17248        9036
      986570      -17292        9014
      986580      -17308        9024
      986590      -17328        9076
      986600      -17476        9130
      986610      -17544        9178
      986620      -17532        9120
      986630      -17376        9038
      986640      -17484        9116
      986650      -17496        9110
      986660      -17340        9082
      986670      -17536        9148
      986680      -16892        8848
      986690      -17172        8930
      986700      -17340        9032
      986710      -17328        9112
      986720      -17612        9184
      986730      -17416        9084
      986740      -17304        9042
      986750      -17276        9034
      986760      -17464        9124
      986770      -17624        9206
      986780      -17688        9232
      986790      -17528        9190
      986800      -17384        9100
      986810      -17548        9146
      986820      -17208        9020
      986830      -17548        9116
      986840      -17548        9166
      986850      -17408        9128
      986860      -17424        9152
      986870      -17520        9200
      986880      -17436        9098
      986890      -17560        9180
      986900      -17740        9282
      986910      -17628        9216
      986920      -17256        9076
      986930      -17700        9232
      986940      -17404        9072
      986950      -17524        9122
      986960      -17480        9134
      986970      -17480        9140
      986980      -17476        9098
      986990      -17732        9188
      987000      -17816        9232
      987010      -17300        9072
      987020      -17752        9252
      987030      -17604        9198
      987040      -17228        9020
      987050      -17260        9036
      987060      -17416        9076
      987070      -17404        9048
      987080      -17484        9060
      987090      -17440        9072
      987100      -17636        9108
      987110      -17556        9116
      987120      -17320        9048
      987130      -17404        9072
      987140      -17592        9150
      987150      -17416        9056
      987160      -17528        9116
      987170      -17464        9116
      987180      -17392        9088
      987190      -17408        9076
      987200      -17612        9134
      987210      -17568        9102
      987220      -17192        8970
      987230      -17356        9040
      987240      -17504        9140
      987250      -17264        9022
      987260      -17164        8924
      987270      -17592        9114
      987280      -17416        9012
      987290      -17568        9114
      987300      -17680        9186
      987310      -17556        9118
      987320      -17540        9134
      987330      -17448        9094
      987340      -17444        9046
      987350      -17572        9062
      987360      -17492        9016
      987370      -17284        8918
      987380      -17300        8980
      987390      -17100        8916
      987400      -17120        8986
      987410      -17668        9172
      987420      -17416        9092
      987430      -17384        9064
      987440      -17420        9074
      987450      -17248        9016
      987460      -17596        9184
      987470      -17312        9114
      987480      -17592        9168
      987490      -17248        8970
      987500      -17376        9036
      987510      -17452        9026
      987520      -17384        9054
      987530      -17400        9034
      987540      -17332        9002
      987550      -17292        9002
      987560      -17432        9040
      987570      -17236        8934
      987580      -17320        8992
      987590      -17596        9094
      987600      -17332        9012
      987610      -17292        8988
      987620      -17276        8970
      987630      -17232        8940
      987640      -17184        8932
      987650      -17332        8994
      987660      -17340        9022
      987670      -17272        9010
      987680      -17428        9096
      987690      -17384        9064
      987700      -17448        9078
      987710      -17164        8972
      987720      -17264        8976
      987730      -17512        9074
      987740      -17304        8984
      987750      -17124        8948
      987760      -17424        9082
      987770      -17528        9102
      987780      -17604        9140
      987790      -17608        9158
      987800      -17556        9132
      987810      -17672        9138
      987820      -17672        9160
      987830      -17300        9016
      987840      -17380        9020
      987850      -17288        8946
      987860      -17136        8930
      987870      -17392        8982
      987880      -17196        8916
      987890      -17556        9072
      987900      -17572        9084
      987910      -17208        9000
      987920      -17280        9028
      987930      -17452        9128
      987940      -17388        9098
      987950      -17436        9102
      987960      -17512        9162
      987970      -17852        9304
      987980      -17440        9140
      987990      -17596        9180
      988000      -17520        9130
      988010      -17236        9044
      988020      -17488        9154
      988030      -17452        9138
      988040      -17336        9096
      988050      -17564        9156
      988060      -17764        9244
      988070      -17588        9158
      988080      -17552        9156
      988090      -17468        9150
      988100      -17568        9186
      988110      -17492        9150
      988120      -17404        9146
      988130      -17564        9166
      988140      -17464        9150
      988150      -17756        9232
      988160      -17156        9022
      988170      -17576        9184
      988180      -17384        9116
      988190      -17592        9204
      988200      -17152        8962
      988210      -17524        9050
      988220      -17160        8976
      988230      -17136        8910
      988240      -17268        8894
      988250      -17228        8960
      988260      -17260        8954
      988270      -17284        8942
      988280      -17300        8948
      988290      -17724        9156
      988300      -17324        9010
      988310      -17548        9090
      988320      -17316        9024
      988330      -17496        9064
      988340      -17580        9082
      988350      -17212        9020
      988360      -17508        9108
      988370      -17416        9108
      988380      -17272        9036
      988390      -17760        9216
      988400      -17412        9144
      988410      -17580        9168
      988420      -17424        9096
      988430      -17452        9078
      988440      -17352        9060
      988450      -17332        9026
      988460      -17384        9054
      988470      -17336        9090
      988480      -17516        9124
      988490      -17488        9120
      988500      -17520        9156
      988510      -17188        9028
      988520      -17436        9066
      988530      -17400        9084
      988540      -17428        9098
      988550      -17404        9092
      988560      -17772        9258
      988570      -17576        9192
      988580      -17692        9244
      988590      -17544        9180
      988600      -17384        9100
      988610      -17396        9092
      988620      -17576        9146
      988630      -17600        9162
      988640      -17472        9118
      988650      -17200        8986
      988660      -17592        9120
      988670      -17444        9088
      988680      -17392        9030
      988690      -17260        8974
      988700      -17416        8982
      988710      -17264        9006
      988720      -17416        9060
      988730      -17576        9112
      988740      -17528        9078
      988750      -17460        9110
      988760      -17284        9040
      988770      -17548        9164
      988780      -17504        9148
      988790      -17208        8996
      988800      -17208        8978
      988810      -17324        9008
      988820      -17316        9028
      988830      -17264        9026
      988840      -17340        9006
      988850      -17680        9170
      988860      -17688        9214
      988870      -17332        9032
      988880      -17724        9206
      988890      -17280        9092
      988900      -17404        9134
      988910      -17660        9166
      988920      -17436        9102
      988930      -17484        9154
      988940      -17552        9194
      988950      -17688        9242
      988960      -17596        9184
      988970      -17688        9218
      988980      -17508        9178
      988990      -17284        9090
      989000      -17584        9216
      989010      -17524        9158
      989020      -17460        9162
      989030      -17480        9164
      989040      -17496        9110
      989050      -17624        9178
      989060      -17396        9084
      989070      -17168        8982
      989080      -17132        8900
      989090      -17412        8968
      989100      -17052        8892
      989110      -17604        9098
      989120      -17560        9152
      989130      -17332        9102
      989140      -17380        9084
      989150      -17316        9072
      989160      -17600        9202
      989170      -17672        9220
      989180      -17552        9162
      989190      -17456        9172
      989200      -17228        9026
      989210      -17356        9064
      989220      -17276        8976
      989230      -17208        8954
      989240      -17224        8968
      989250      -17184        8966
      989260      -17208        8992
      989270      -17400        9020
      989280      -17568        9080
      989290      -17044        8890
      989300      -17360        9030
      989310      -17556        9126
      989320      -17472        9102
      989330      -17416        9066
      989340      -17356        9012
      989350      -17484        9068
      989360      -17344        9010
      989370      -17224        8960
      989380      -17368        8986
      989390      -17368        9014
      989400      -17724        9168
      989410      -17376        9090
      989420      -17344        9024
      989430      -17240        8964
      989440      -17200        8922
      989450      -17436        9072
      989460      -17352        9066
      989470      -17604        9150
      989480      -17468        9128
      989490      -17276        9004
      989500      -17504        9128
      989510      -17160        8980
      989520      -17556        9166
      989530      -17280        9056
      989540      -17392        9086
      989550      -17280        9084
      989560      -17492        9136
      989570      -17196        8988
      989580      -17120        8976
      989590      -17440        9040
      989600      -17392        9040
      989610      -17444        9080
      989620      -17380        9072
      989630      -17548        9166
      989640      -17372        9110
      989650      -17356        9078
      989660      -17604        9108
      989670      -17580        9144
      989680      -17244        9010
      989690      -17460        9106
      989700      -17492        9138
      989710      -17524        9144
      989720      -17800        9218
      989730      -17560        9184
      989740      -17524        9204
      989750      -17740        9282
      989760      -17932        9298
      989770      -17700        9262
      989780      -17696        9206
      989790      -17564        9206
      989800      -17528        9200
      989810      -17640        9216
      989820      -17896        9340
      989830      -17632        9236
      989840      -17524        9218
      989850      -17224        9060
      989860      -17524        9186
      989870      -17344        9076
      989880      -17252        9054
      989890      -17700        9226
      989900      -17668        9258
      989910      -17668        9180
      989920      -17624        9216
      989930      -17332        9078
      989940      -17896        9264
      989950      -17520        9184
      989960      -17648        9212
      989970      -17400        9104
      989980      -17424        9098
      989990      -17192        8924
      990000      -17232        8968
      990010      -17364        9040
      990020      -17272        9012
      990030      -17492        9152
      990040      -17552        9160
      990050      -17120        8998
      990060      -17424        9142
      990070      -17612        9178
      990080      -17484        9106
      990090      -17672        9180
      990100      -17528        9110
      990110      -17352        9082
      990120      -17684        9186
      990130      -17344        9102
      990140      -17680        9178
      990150      -17632        9168
      990160      -17528        9182
      990170      -17664        9236
      990180      -17528        9212
      990190      -17844        9306
      990200      -17596        9204
      990210      -17624        9162
      990220      -17284        9018
      990230      -17344        9070
      990240      -17392        9056
      990250      -17644        9140
      990260      -17372        9012
      990270      -17308        8946
      990280      -17308        8958
      990290      -17500        9008
      990300      -17204        8948
      990310      -17260        8970
      990320      -17124        8986
      990330      -17756        9220
      990340      -17460        9086
      990350      -17244        9038
      990360      -17364        9064
      990370      -17244        8976
      990380      -17080        8946
      990390      -17416        9058
      990400      -17472        9060
      990410      -17252        8952
      990420      -17368        9002
      990430      -17516        9064
      990440      -17368        9026
      990450      -17496        9106
      990460      -17548        9132
      990470      -17452        9150
      990480      -17544        9166
      990490      -17412        9128
      990500      -17140        9050
      990510      -17708        9260
      990520      -17620        9258
      990530      -17396        9154
      990540      -17320        9110
      990550      -17796        9246
      990560      -17092        8996
      990570      -17552        9070
      990580      -17136        8876
      990590      -17200        8898
      990600      -17276        8940
      990610      -17252        8966
      990620      -17484        9062
      990630      -17168        8908
      990640      -17244        8896
      990650      -17124        8902
      990660      -17068        8898
      990670      -17024        8896
      990680      -17300        9026
      990690      -17272        9058
      990700      -17404        9032
      990710      -17556        9128
      990720      -17364        9042
      990730      -17512        9122
      990740      -17608        9156
      990750      -17664        9222
      990760      -17476        9138
      990770      -17252        9044
      990780      -17320        9014
      990790      -17344        9096
      990800      -17716        9208
      990810      -17144        8950
      990820      -17248        9024
      990830      -17652        9158
      990840      -17852        9236
      990850      -17540        9132
      990860      -17596        9186
      990870      -17640        9174
      990880      -17544        9128
      990890      -17676        9186
      990900      -17568        9126
      990910      -17508        9120
      990920      -17364        9106
      990930      -17452        9088
      990940      -17480        9162
      990950      -17624        9226
      990960      -17604        9228
      990970      -17560        9196
      990980      -17520        9154
      990990      -17504        9148
      991000      -17488        9178
      991010      -17328        9094
      991020      -17508        9162
      991030      -17364        9122
      991040      -17512        9104
      991050      -17364        9092
      991060      -17432        9126
      991070      -17524        9110
      991080      -17540        9154
      991090      -17376        9100
      991100      -17472        9138
      991110      -17648        9204
      991120      -17492        9162
      991130      -17384        9142
      991140      -17676        9194
      991150      -17496        9180
      991160      -17372        9074
      991170      -17440        9118
      991180      -17236        9028
      991190      -17428        9062
      991200      -17092        8964
      991210      -17260        9050
      991220      -17492        9128
      991230      -17400        9124
      991240      -17416        9034
      991250      -17388        9052
      991260      -17372        9066
      991270      -17508        9134
      991280      -17492        9056
      991290      -17208        8980
      991300      -17300        9026
      991310      -17140        8892
      991320      -17212        8970
      991330      -17520        9104
      991340      -17212        9018
      991350      -17396        9044
      991360      -17500        9098
      991370      -17136        8992
      991380      -17676        9212
      991390      -17348        9116
      991400      -17832        9318
      991410      -17776        9288
      991420      -17552        9166
      991430      -17528        9194
      991440      -17512        9130
      991450      -17520        9180
      991460      -17592        9206
      991470      -17696        9180
      991480      -17524        9182
      991490      -17292        9134
      991500      -17664        9216
      991510      -17736        9240
      991520      -17128        9068
      991530      -17752        9264
      991540      -17648        9232
      991550      -17532        9196
      991560      -17384        9124
      991570      -17536        9162
      991580      -17588        9200
      991590      -17548        9166
      991600      -17456        9160
      991610      -17496        9182
      991620      -17560        9150
      991630      -17412        9136
      991640      -17540        9166
      991650      -17116        8978
      991660      -17428        9122
      991670      -17328        9072
      991680      -17288        9062
      991690      -17452        9178
      991700      -17484        9166
      991710      -17432        9160
      991720      -17820        9312
      991730      -17656        9220
      991740      -17692        9236
      991750      -17760        9290
      991760      -17460        9178
      991770      -17660        9240
      991780      -17760        9278
      991790      -17476        9166
      991800      -17504        9184
      991810      -17608        9164
      991820      -17508        9164
      991830      -17404        9142
      991840      -17716        9234
      991850      -17600        9236
      991860      -17516        9140
      991870      -17540        9152
      991880      -17420        9126
      991890      -17368        9060
      991900      -17528        9134
      991910      -17412        9138
      991920      -17120        9022
      991930      -17688        9172
      991940      -17840        9226
      991950      -17204        9012
      991960      -17144        8936
      991970      -17108        8930
      991980      -17248        8982
      991990      -17372        9080
      992000      -17292        9038
      992010      -17676        9206
      992020      -17596        9162
      992030      -17412        9090
      992040      -17328        9062
      992050      -17600        9096
      992060      -17372        9024
      992070      -17220        8966
      992080      -17568        9092
      992090      -17268        9002
      992100      -17308        9058
      992110      -17240        9042
      992120      -17596        9186
      992130      -17524        9112
      992140      -17484        9136
      992150      -17292        9120
      992160      -17760        9242
      992170      -17464        9102
      992180      -17504        9108
      992190      -17596        9092
      992200      -17496        9060
      992210      -17472        9100
      992220      -17260        8970
      992230      -17204        9006
      992240      -17352        9030
      992250      -17520        9160
      992260      -17556        9164
      992270      -17344        9120
      992280      -17664        9242
      992290      -17628        9232
      992300      -17348        9120
      992310      -17644        9200
      992320      -17596        9208
      992330      -17472        9158
      992340      -17452        9106
      992350      -17228        8996
      992360      -17700        9184
      992370      -17404        9052
      992380      -17304        9020
      992390      -17432        9046
      992400      -17400        9094
      992410      -17196        9036
      992420      -17408        9092
      992430      -17392        9076
      992440      -17412        9102
      992450      -17484        9128
      992460      -17252        9006
      992470      -17296        8952
      992480      -17480        9030
      992490      -17140        8942
      992500      -17408        9064
      992510      -17424        9098
      992520      -17484        9092
      992530      -17376        9108
      992540      -17548        9158
      992550      -17528        9178
      992560      -17268        9060
      992570      -17360        9068
      992580      -17468        9100
      992590      -17440        9084
      992600      -17556        9170
      992610      -17276        9044
      992620      -17592        9204
      992630      -17444        9162
      992640      -17416        9150
      992650      -17448        9132
      992660      -17696        9200
      992670      -17456        9122
      992680      -17320        9058
      992690      -17148        9028
      992700      -17480        9112
      992710      -17404        9074
      992720      -17448        9140
      992730      -17164        8984
      992740      -17296        9016
      992750      -17268        9024
      992760      -17588        9160
      992770      -17584        9154
      992780      -17620        9206
      992790      -17480        9144
      992800      -17312        9100
      992810      -17472        9146
      992820      -17864        9270
      992830      -17520        9128
      992840      -17480        9128
      992850      -17644        9156
      992860      -17640        9168
      992870      -17752        9212
      992880      -17524        9120
      992890      -17468        9126
      992900      -17460        9086
      992910      -17432        9044
      992920      -17176        8964
      992930      -17336        9026
      992940      -17424        9062
      992950      -17480        9092
      992960      -17548        9124
      992970      -17088        8990
      992980      -17380        9076
      992990      -17424        9092
      993000      -17596        9122
      993010      -17104        8968
      993020      -17352        9060
      993030      -17456        9134
      993040      -17252        9040
      993050      -17516        9172
      993060      -17636        9222
      993070      -17352        9112
      993080      -17324        9092
      993090      -17544        9150
      993100      -17484        9206
      993110      -17352        9140
      993120      -17484        9186
      993130      -17408        9064
      993140      -17692        9208
      993150      -17316        9072
      993160      -17460        9150
      993170      -17448        9108
      993180      -17436        9130
      993190      -17456        9098
      993200      -17532        9178
      993210      -17516        9134
      993220      -17356        9066
      993230      -17436        9088
      993240      -17440        9114
      993250      -17760        9236
      993260      -17356        9074
      993270      -17736        9254
      993280      -17076        8962
      993290      -17260        9034
      993300      -17328        9094
      993310      -17716        9200
      993320      -17372        9118
      993330      -17416        9184
      993340      -17396        9170
      993350      -17524        9196
      993360      -17696        9250
      993370      -17316        9106
      993380      -17720        9248
      993390      -17308        9070
      993400      -17332        9078
      993410      -17328        9052
      993420      -17544        9126
      993430      -17528        9088
      993440      -17324        9074
      993450      -17316        9070
      993460      -17376        9026
      993470      -17168        8970
      993480      -17372        9046
      993490      -17196        8984
      993500      -17296        9024
      993510      -17412        9118
      993520      -17480        9164
      993530      -17260        9036
      993540      -17180        8948
      993550      -17320        9058
      993560      -17452        9084
      993570      -17644        9208
      993580      -17592        9230
      993590      -17592        9242
      993600      -17572        9222
      993610      -17736        9250
      993620      -17936        9342
      993630      -17736        9302
      993640      -17528        9230
      993650      -17320        9144
      993660      -17472        9160
      993670      -17584        9152
      993680      -17316        9036
      993690      -17448        9108
      993700      -17556        9128
      993710      -17520        9140
      993720      -17584        9160
      993730      -17532        9152
      993740      -17788        9266
      993750      -17640        9186
      993760      -17528        9162
      993770      -17568        9108
      993780      -17360        9080
      993790      -17400        9078
      993800      -17556        9094
      993810      -17400        9082
      993820      -17472        9122
      993830      -17540        9160
      993840      -17300        9090
      993850      -17304        9106
      993860      -17704        9204
      993870      -17204        9030
      993880      -17384        9118
      993890      -17456        9126
      993900      -17308        9060
      993910      -17728        9222
      993920      -17652        9244
      993930      -17428        9150
      993940      -17404        9130
      993950      -17588        9214
      993960      -17352        9146
      993970      -17648        9246
      993980      -17548        9190
      993990      -17496        9146
      994000      -17608        9176
      994010      -17472        9130
      994020      -17656        9252
      994030      -17564        9194
      994040      -17528        9162
      994050      -17360        9108
      994060      -17344        9122
      994070      -17548        9132
      994080      -17492        9134
      994090      -17508        9146
      994100      -17332        9046
      994110      -17476        9082
      994120      -17416        9058
      994130      -17356        9066
      994140      -17316        9104
      994150      -17336        9104
      994160      -17352        9132
      994170      -17376        9124
      994180      -17772        9240
      994190      -17476        9154
      994200      -17904        9304
      994210      -17536        9188
      994220      -17500        9142
      994230      -17536        9130
      994240      -17264        9060
      994250      -17080        8898
      994260      -17408        9064
      994270      -17216        8950
      994280      -17428        9064
      994290      -17484        9128
      994300      -17380        9096
      994310      -17428        9168
      994320      -17620        9208
      994330      -17328        9108
      994340      -17460        9164
      994350      -17696        9220
      994360      -17576        9178
      994370      -17388        9128
      994380      -17240        9076
      994390      -17396        9148
      994400      -17716        9234
      994410      -17288        9118
      994420      -17604        9216
      994430      -17320        9154
      994440      -17680        9224
      994450      -17684        9248
      994460      -17580        9222
      994470      -17468        9174
      994480      -17600        9178
      994490      -17696        9220
      994500      -17692        9228
      994510      -17728        9278
      994520      -17444        9156
      994530      -17540        9200
      994540      -17656        9198
      994550      -17492        9122
      994560      -17428        9062
      994570      -17080        8952
      994580      -17584        9172
      994590      -17512        9166
      994600      -17580        9192
      994610      -17488        9138
      994620      -17456        9136
      994630      -17452        9108
      994640      -17304        9032
      994650      -17292        9008
      994660      -17456        9082
      994670      -17420        9018
      994680      -17660        9130
      994690      -17172        8972
      994700      -17588        9126
      994710      -17232        8976
      994720      -17108        8922
      994730      -17348        9014
      994740      -17348        9074
      994750      -17516        9114
      994760      -17480        9126
      994770      -17512        9136
      994780      -17372        9072
      994790      -17440        9060
      994800      -17312        9032
      994810      -17408        8994
      994820      -17256        8996
      994830      -17376        9036
      994840      -16984        8934
      994850      -17536        9074
      994860      -17364        9018
      994870      -17304        9050
      994880      -17312        9044
      994890      -17548        9154
      994900      -17568        9176
      994910      -17732        9238
      994920      -17528        9112
      994930      -17488        9126
      994940      -17452        9122
      994950      -17632        9142
      994960      -17596        9172
      994970      -17076        8982
      994980      -17468        9090
      994990      -17440        9054
      995000      -17472        9088
      995010      -17592        9094
      995020      -17076        8916
      995030      -17208        8984
      995040      -17448        9054
      995050      -17412        9110
      995060      -17688        9202
      995070      -17428        9120
      995080      -17492        9156
      995090      -17644        9230
      995100      -18000        9354
      995110      -17736        9238
      995120      -17748        9294
      995130      -17588        9182
      995140      -17684        9236
      995150      -17464        9176
      995160      -17600        9186
      995170      -17544        9118
      995180      -17396        9108
      995190      -17436        9090
      995200      -17532        9142
      995210      -17300        9060
      995220      -17500        9198
      995230      -17744        9284
      995240      -17448        9104
      995250      -17464        9108
      995260      -17280        9032
      995270      -17280        9038
      995280      -17400        9102
      995290      -17740        9186
      995300      -17580        9130
      995310      -17372        9086
      995320      -17340        9104
      995330      -17436        9164
      995340      -17876        9288
      995350      -17628        9218
      995360      -17560        9202
      995370      -17428        9128
