# Epot  =   4382.932 +- 13.91593
# Ekin  =  32705.826 +- 13.91339
# E     =  37088.758 +- 0.03158
# Pt    =      0.004 +- 0.00004
# Tinst =     85.171 +- 0.03623
# Using 1000 blocks of 500 points, starting from the 0th frame (equilibrium achieved)
# 
1.132505e+01 4.001882e+03 3.308586e+04 3.708774e+04 5.321079e-03 8.616109e+01
1.137505e+01 4.664272e+03 3.242342e+04 3.708769e+04 5.051051e-03 8.443599e+01
1.142505e+01 4.150160e+03 3.293753e+04 3.708769e+04 5.039369e-03 8.577481e+01
1.147505e+01 4.307463e+03 3.278026e+04 3.708772e+04 5.242732e-03 8.536525e+01
1.152505e+01 4.119668e+03 3.296803e+04 3.708770e+04 5.223379e-03 8.585426e+01
1.157505e+01 4.244178e+03 3.284351e+04 3.708769e+04 5.399959e-03 8.552997e+01
1.162505e+01 4.149167e+03 3.293856e+04 3.708772e+04 5.316078e-03 8.577749e+01
1.167505e+01 4.799684e+03 3.228809e+04 3.708777e+04 5.020321e-03 8.408357e+01
1.172505e+01 4.357462e+03 3.273032e+04 3.708778e+04 4.804330e-03 8.523521e+01
1.177505e+01 4.363017e+03 3.272483e+04 3.708784e+04 4.676816e-03 8.522090e+01
1.182505e+01 4.553702e+03 3.253414e+04 3.708784e+04 4.618250e-03 8.472432e+01
1.187505e+01 4.492300e+03 3.259553e+04 3.708783e+04 4.208695e-03 8.488419e+01
1.192505e+01 4.513481e+03 3.257432e+04 3.708780e+04 4.247007e-03 8.482895e+01
1.197505e+01 4.615543e+03 3.247225e+04 3.708780e+04 4.323973e-03 8.456316e+01
1.202505e+01 4.240013e+03 3.284779e+04 3.708781e+04 4.372111e-03 8.554113e+01
1.207505e+01 3.842523e+03 3.324526e+04 3.708778e+04 4.401549e-03 8.657619e+01
1.212505e+01 4.355104e+03 3.273262e+04 3.708772e+04 4.405303e-03 8.524119e+01
1.217505e+01 4.423472e+03 3.266423e+04 3.708771e+04 4.668425e-03 8.506311e+01
1.222505e+01 4.096423e+03 3.299127e+04 3.708769e+04 4.681660e-03 8.591476e+01
1.227505e+01 4.367081e+03 3.272062e+04 3.708771e+04 4.773619e-03 8.520996e+01
1.232505e+01 3.976473e+03 3.311123e+04 3.708770e+04 4.771010e-03 8.622715e+01
1.237505e+01 4.212019e+03 3.287566e+04 3.708767e+04 4.956884e-03 8.561369e+01
1.242505e+01 4.087298e+03 3.300034e+04 3.708764e+04 5.130884e-03 8.593838e+01
1.247505e+01 4.335085e+03 3.275251e+04 3.708759e+04 5.155930e-03 8.529299e+01
1.252505e+01 3.635222e+03 3.345241e+04 3.708764e+04 5.247193e-03 8.711566e+01
1.257505e+01 4.833228e+03 3.225439e+04 3.708762e+04 5.356730e-03 8.399581e+01
1.262505e+01 4.490008e+03 3.259760e+04 3.708761e+04 5.433536e-03 8.488958e+01
1.267505e+01 4.660274e+03 3.242728e+04 3.708756e+04 5.564041e-03 8.444605e+01
1.272505e+01 4.293670e+03 3.279389e+04 3.708756e+04 5.660353e-03 8.540077e+01
1.277505e+01 4.510530e+03 3.257704e+04 3.708757e+04 5.348318e-03 8.483605e+01
1.282505e+01 4.398358e+03 3.268925e+04 3.708761e+04 5.480510e-03 8.512825e+01
1.287505e+01 4.323183e+03 3.276446e+04 3.708765e+04 5.697502e-03 8.532412e+01
1.292505e+01 4.619253e+03 3.246845e+04 3.708770e+04 5.662397e-03 8.455326e+01
1.297505e+01 4.607720e+03 3.248003e+04 3.708775e+04 5.657386e-03 8.458342e+01
1.302505e+01 4.761970e+03 3.232580e+04 3.708777e+04 5.596775e-03 8.418177e+01
1.307505e+01 4.872040e+03 3.221574e+04 3.708778e+04 5.662686e-03 8.389516e+01
1.312505e+01 4.097533e+03 3.299027e+04 3.708780e+04 5.438495e-03 8.591216e+01
1.317505e+01 4.193378e+03 3.289441e+04 3.708779e+04 5.404821e-03 8.566254e+01
1.322505e+01 4.452722e+03 3.263512e+04 3.708784e+04 5.056284e-03 8.498729e+01
1.327505e+01 4.202328e+03 3.288552e+04 3.708785e+04 4.923877e-03 8.563938e+01
1.332505e+01 4.433570e+03 3.265431e+04 3.708788e+04 4.454067e-03 8.503726e+01
1.337505e+01 4.549400e+03 3.253847e+04 3.708787e+04 4.319457e-03 8.473560e+01
1.342505e+01 4.519888e+03 3.256795e+04 3.708784e+04 4.273286e-03 8.481238e+01
1.347505e+01 4.710581e+03 3.237723e+04 3.708781e+04 4.240876e-03 8.431570e+01
1.352505e+01 4.327878e+03 3.275994e+04 3.708782e+04 4.224449e-03 8.531235e+01
1.357505e+01 4.473715e+03 3.261415e+04 3.708786e+04 4.200943e-03 8.493267e+01
