 # L =          100
     # Time          E          M
      911440      -12380       -2694
      911450      -12248       -2672
      911460      -11936       -2746
      911470      -12336       -2550
      911480      -12232       -2734
      911490      -12004       -2750
      911500      -12720       -2918
      911510      -12596       -2406
      911520      -12036       -2296
      911530      -12196       -1842
      911540      -12228       -2086
      911550      -11956       -2098
      911560      -12048       -2082
      911570      -12364       -2098
      911580      -12156       -2288
      911590      -12292       -2274
      911600      -12204       -2314
      911610      -12584       -2658
      911620      -12488       -2574
      911630      -12276       -2528
      911640      -12296       -2528
      911650      -12128       -2652
      911660      -12476       -2846
      911670      -12100       -2916
      911680      -12528       -3250
      911690      -12392       -3050
      911700      -12204       -2752
      911710      -12376       -3020
      911720      -12388       -2834
      911730      -12492       -2398
      911740      -12292       -2182
      911750      -12072       -2170
      911760      -12216       -1826
      911770      -12340       -1974
      911780      -12056       -1760
      911790      -11696       -1356
      911800      -12232       -1518
      911810      -12216       -1588
      911820      -12092       -1728
      911830      -12300       -2126
      911840      -12064       -2038
      911850      -12124       -1984
      911860      -12052       -1622
      911870      -12248       -1430
      911880      -12160       -1350
      911890      -12084       -1754
      911900      -11904       -1590
      911910      -11984       -1374
      911920      -12100       -1120
      911930      -12068        -960
      911940      -11856        -634
      911950      -11444        -384
      911960      -11656        -560
      911970      -11428        -534
      911980      -11668        -520
      911990      -11600        -472
      912000      -11860        -526
      912010      -11928        -492
      912020      -11936        -498
      912030      -12044        -378
      912040      -12116        -342
      912050      -12192        -326
      912060      -11864        -534
      912070      -12188        -510
      912080      -12272        -656
      912090      -12048        -478
      912100      -12192        -552
      912110      -11848        -474
      912120      -11996        -722
      912130      -12300        -568
      912140      -12604        -548
      912150      -12288        -512
      912160      -12308        -614
      912170      -11956        -554
      912180      -11892        -690
      912190      -11608        -444
      912200      -11392        -100
      912210      -11564        -180
      912220      -11672         268
      912230      -11868         630
      912240      -11872         332
      912250      -11948         520
      912260      -12024         770
      912270      -12004         538
      912280      -12148         442
      912290      -11996         362
      912300      -11840         268
      912310      -12008         492
      912320      -12004         746
      912330      -12172         574
      912340      -12168         584
      912350      -11812         778
      912360      -12128         694
      912370      -12240         784
      912380      -12076         952
      912390      -12168         750
      912400      -12076         924
      912410      -12052         912
      912420      -11952         910
      912430      -12160        1300
      912440      -12372        1140
      912450      -12496        1386
      912460      -12408        1568
      912470      -11948        1422
      912480      -11900        1256
      912490      -12356        1172
      912500      -12292        1022
      912510      -12208         600
      912520      -12272         358
      912530      -11548         500
      912540      -11668         706
      912550      -11692         496
      912560      -11336         474
      912570      -11700         334
      912580      -11528         520
      912590      -11628         680
      912600      -11776         928
      912610      -11468         774
      912620      -11824         912
      912630      -11340         562
      912640      -11340         702
      912650      -11632         936
      912660      -11952        1188
      912670      -12304        1306
      912680      -12308        1428
      912690      -12200        1504
      912700      -12232        1316
      912710      -11868        1522
      912720      -12164        1646
      912730      -12032        1776
      912740      -12216        1712
      912750      -12404        1938
      912760      -12124        1932
      912770      -12076        2120
      912780      -11932        1854
      912790      -12380        2118
      912800      -12484        2450
      912810      -12112        2082
      912820      -11892        2086
      912830      -12116        2180
      912840      -12464        1972
      912850      -12244        1972
      912860      -12108        2174
      912870      -12004        1896
      912880      -12188        2294
      912890      -12604        2120
      912900      -12264        2070
      912910      -12608        2090
      912920      -12396        2142
      912930      -12028        2034
      912940      -12016        2272
      912950      -11932        2434
      912960      -11832        2764
      912970      -12496        2854
      912980      -12592        3004
      912990      -12224        2994
      913000      -11972        3022
      913010      -12276        3282
      913020      -12388        3096
      913030      -11720        2758
      913040      -12176        2914
      913050      -12384        3028
      913060      -12436        3030
      913070      -12336        3434
      913080      -12676        3450
      913090      -12080        3198
      913100      -12216        3078
      913110      -12096        2970
      913120      -12156        2996
      913130      -12500        3044
      913140      -12240        2948
      913150      -12144        2946
      913160      -12040        2956
      913170      -11576        2714
      913180      -12052        2726
      913190      -12064        2778
      913200      -12564        3136
      913210      -12528        3250
      913220      -12628        3498
      913230      -12872        3492
      913240      -12312        3152
      913250      -12532        3186
      913260      -12296        3134
      913270      -12228        2980
      913280      -12056        2942
      913290      -12156        2748
      913300      -12224        2606
      913310      -12216        2704
      913320      -12320        2808
      913330      -12236        2680
      913340      -11920        2628
      913350      -12132        2656
      913360      -11872        2508
      913370      -11900        2414
      913380      -12144        2516
      913390      -12120        2194
      913400      -12228        2220
      913410      -12020        2148
      913420      -11992        2236
      913430      -12396        2270
      913440      -11704        1940
      913450      -12360        1854
      913460      -12284        1876
      913470      -11936        1884
      913480      -12124        1766
      913490      -12160        1854
      913500      -11664        1810
      913510      -11992        1802
      913520      -12100        1794
      913530      -12176        1914
      913540      -12352        2030
      913550      -12056        1834
      913560      -12112        1676
      913570      -11708        1316
      913580      -11504        1274
      913590      -12152        1332
      913600      -12268        1376
      913610      -11776        1178
      913620      -12056         930
      913630      -12288         648
      913640      -12928         562
      913650      -12196         630
      913660      -12472         454
      913670      -12264         758
      913680      -12340         842
      913690      -12320         564
      913700      -12480         722
      913710      -11960         404
      913720      -12328         334
      913730      -12120         486
      913740      -12216         578
      913750      -12380         692
      913760      -11972         700
      913770      -12088         778
      913780      -12244         558
      913790      -12420         658
      913800      -12316         596
      913810      -11772         506
      913820      -12092         474
      913830      -12020         760
      913840      -11988         704
      913850      -12064         604
      913860      -12252         738
      913870      -12136         818
      913880      -11988         806
      913890      -11776         650
      913900      -12076         930
      913910      -11964        1002
      913920      -12148         904
      913930      -11528         444
      913940      -11592         488
      913950      -11884         626
      913960      -11828         844
      913970      -12144        1154
      913980      -12172         902
      913990      -12388         798
      914000      -12356        1172
      914010      -11608        1218
      914020      -11892        1272
      914030      -12064        1276
      914040      -12272        1614
      914050      -12208        1498
      914060      -12200        1484
      914070      -12304        1202
      914080      -12228        1290
      914090      -12124        1354
      914100      -12456        1172
      914110      -12216        1122
      914120      -12240        1626
      914130      -12176        1656
      914140      -12348        1930
      914150      -12212        1754
      914160      -12060        1662
      914170      -12488        1694
      914180      -12560        1864
      914190      -12448        1980
      914200      -12348        1980
      914210      -12864        2126
      914220      -12688        1954
      914230      -12220        1856
      914240      -12244        1638
      914250      -12468        1972
      914260      -12372        2178
      914270      -12188        2064
      914280      -12752        2386
      914290      -12660        2490
      914300      -12560        2552
      914310      -12592        2286
      914320      -12404        2264
      914330      -11928        2420
      914340      -12048        2514
      914350      -12004        2216
      914360      -12228        2002
      914370      -11784        2142
      914380      -11908        1932
      914390      -11684        1696
      914400      -11772        1648
      914410      -12280        1662
      914420      -12008        1342
      914430      -12168        1588
      914440      -11880        1526
      914450      -11820        1488
      914460      -12004        1554
      914470      -11968        1334
      914480      -11932        1524
      914490      -11988        1464
      914500      -11816        1454
      914510      -12192        1304
      914520      -12292        1320
      914530      -12128        1460
      914540      -12516        1590
      914550      -12008        1320
      914560      -11944        1082
      914570      -12216         776
      914580      -12152        1076
      914590      -11680        1150
      914600      -11996        1446
      914610      -12108        1364
      914620      -12400        1424
      914630      -12456        1498
      914640      -12344        1420
      914650      -11960        1348
      914660      -11908        1200
      914670      -11812         970
      914680      -11956        1054
      914690      -12012         904
      914700      -12228        1226
      914710      -11876         946
      914720      -11784         944
      914730      -11796        1160
      914740      -11672         872
      914750      -11888         980
      914760      -12088         792
      914770      -11832         906
      914780      -12216         876
      914790      -12140        1106
      914800      -12416         912
      914810      -12008        1218
      914820      -12076        1276
      914830      -11676        1174
      914840      -12028        1134
      914850      -12140        1174
      914860      -11456        1002
      914870      -11828         796
      914880      -11748         888
      914890      -11852         952
      914900      -12028         906
      914910      -11984        1088
      914920      -11852        1274
      914930      -12080        1604
      914940      -11824        1496
      914950      -12304        1792
      914960      -12180        1962
      914970      -12180        1566
      914980      -12232        1512
      914990      -12020        1332
      915000      -12116        1078
      915010      -12040        1122
      915020      -11940        1126
      915030      -12152        1056
      915040      -12108        1234
      915050      -12400        1022
      915060      -12228        1096
      915070      -12444        1234
      915080      -12476        1098
      915090      -12112         896
      915100      -12296         968
      915110      -12528        1358
      915120      -12232        1354
      915130      -12268        1320
      915140      -12304        1260
      915150      -11980        1118
      915160      -12024        1488
      915170      -11740        1412
      915180      -12380        1298
      915190      -12344        1442
      915200      -12500        1490
      915210      -12308        1594
      915220      -12516        1820
      915230      -12316        1508
      915240      -12572        1672
      915250      -12548        1558
      915260      -12328        1464
      915270      -11976        1438
      915280      -12456        1682
      915290      -11988        1664
      915300      -11776        1728
      915310      -12304        1786
      915320      -11836        1720
      915330      -12032        1538
      915340      -12364        1374
      915350      -11908        1152
      915360      -11888        1092
      915370      -12256         710
      915380      -12188         492
      915390      -11852         436
      915400      -12168         416
      915410      -12180         192
      915420      -11936         290
      915430      -12156         354
      915440      -11924         246
      915450      -12164         560
      915460      -11848         542
      915470      -12412         820
      915480      -12308         714
      915490      -11740         586
      915500      -11952         766
      915510      -12120         558
      915520      -11928         548
      915530      -11792         456
      915540      -11816         410
      915550      -11840         294
      915560      -11908         284
      915570      -11932          22
      915580      -11724        -136
      915590      -11688          46
      915600      -11884         172
      915610      -11864         488
      915620      -12100         834
      915630      -11820         486
      915640      -11676         950
      915650      -11988        1014
      915660      -11624        1036
      915670      -11868         990
      915680      -11636         998
      915690      -11872        1260
      915700      -11528        1142
      915710      -11600        1026
      915720      -12052         994
      915730      -11832        1280
      915740      -11776        1144
      915750      -11744        1048
      915760      -11968         932
      915770      -11908        1126
      915780      -11776         954
      915790      -12028        1002
      915800      -12028        1148
      915810      -11876        1098
      915820      -11896        1014
      915830      -11924        1220
      915840      -12200        1446
      915850      -12128        1068
      915860      -11972        1062
      915870      -11884         992
      915880      -11964         594
      915890      -12028         666
      915900      -11696         718
      915910      -12024        1008
      915920      -12176        1032
      915930      -12416        1160
      915940      -12456        1274
      915950      -12144        1264
      915960      -11812        1080
      915970      -12020        1050
      915980      -11780        1128
      915990      -11816         906
      916000      -11852         782
      916010      -11976         996
      916020      -12056        1298
      916030      -12128        1240
      916040      -12456        1254
      916050      -12100        1330
      916060      -12288        1398
      916070      -11992        1370
      916080      -12192        1736
      916090      -12228        1872
      916100      -12428        1784
      916110      -12428        1524
      916120      -12144        1424
      916130      -12096        1342
      916140      -12064        1654
      916150      -12172        1542
      916160      -12228        1462
      916170      -11844        1446
      916180      -12216        1178
      916190      -12280         994
      916200      -12208        1170
      916210      -12232        1230
      916220      -11708        1408
      916230      -12076        1310
      916240      -11752        1326
      916250      -11860        1174
      916260      -11772         868
      916270      -11948         804
      916280      -11700         888
      916290      -12172        1330
      916300      -12260        1510
      916310      -11840        1274
      916320      -11776        1320
      916330      -12228        1158
      916340      -11780         974
      916350      -11756         892
      916360      -11472        1054
      916370      -11672         914
      916380      -11864        1012
      916390      -11688         558
      916400      -11932         652
      916410      -11520         884
      916420      -11696         872
      916430      -11912         578
      916440      -12036         680
      916450      -11976         604
      916460      -11892         882
      916470      -11964         736
      916480      -12080         686
      916490      -11936         494
      916500      -11736         558
      916510      -12108         262
      916520      -11592         310
      916530      -11916         372
      916540      -11624         404
      916550      -11776         358
      916560      -11712         386
      916570      -11768         416
      916580      -11588         370
      916590      -11708         562
      916600      -12108         464
      916610      -12164         154
      916620      -11920          78
      916630      -11808        -182
      916640      -11676        -426
      916650      -11656        -342
      916660      -11568        -304
      916670      -11568        -246
      916680      -11880        -432
      916690      -12324        -356
      916700      -12264        -274
      916710      -12168        -466
      916720      -11936        -314
      916730      -12116        -346
      916740      -11984        -322
      916750      -11576         102
      916760      -11556          22
      916770      -11988         202
      916780      -11916         146
      916790      -11620         194
      916800      -11920         458
      916810      -11772         458
      916820      -11748         254
      916830      -11668         458
      916840      -11912         378
      916850      -11740         476
      916860      -11740         552
      916870      -11652         -18
      916880      -11544         218
      916890      -11608         320
      916900      -11916         546
      916910      -11436         586
      916920      -11600         602
      916930      -11980         482
      916940      -11684         584
      916950      -12236         306
      916960      -12120         490
      916970      -11536         626
      916980      -11980         494
      916990      -11928         678
      917000      -11784         428
      917010      -12244         584
      917020      -11864         530
      917030      -12264         516
      917040      -11780         468
      917050      -12008         102
      917060      -11644         440
      917070      -12044         168
      917080      -11692         174
      917090      -11932         410
      917100      -11468         572
      917110      -12276         462
      917120      -12088         606
      917130      -12020         282
      917140      -11916         184
      917150      -12200         308
      917160      -12184         554
      917170      -12388         522
      917180      -11932         608
      917190      -11692         720
      917200      -11668         722
      917210      -11992         646
      917220      -12040         690
      917230      -11928         876
      917240      -11928        1002
      917250      -12056         962
      917260      -11888        1046
      917270      -12160         992
      917280      -12156        1134
      917290      -11616        1022
      917300      -11684        1150
      917310      -11684         926
      917320      -11928         700
      917330      -11692         640
      917340      -12188         604
      917350      -11888         698
      917360      -12044         768
      917370      -11728         884
      917380      -11580         850
      917390      -12164         768
      917400      -11900         870
      917410      -11940         828
      917420      -12060        1014
      917430      -12004        1044
      917440      -11804         862
      917450      -11820         614
      917460      -11912         610
      917470      -11872         502
      917480      -11852         282
      917490      -11964         400
      917500      -11752         430
      917510      -11756         594
      917520      -11848         534
      917530      -11684         762
      917540      -11944         614
      917550      -11392         558
      917560      -11560         590
      917570      -11824         670
      917580      -11872         646
      917590      -11772         770
      917600      -11720         812
      917610      -11804         306
      917620      -12168         440
      917630      -11984         170
      917640      -11952         270
      917650      -11804         302
      917660      -12136         272
      917670      -11848         136
      917680      -11896        -118
      917690      -12140        -338
      917700      -12116         -38
      917710      -11844         216
      917720      -12076          60
      917730      -11612         226
      917740      -12032         484
      917750      -12168         174
      917760      -11896         260
      917770      -11792         116
      917780      -11844         144
      917790      -12440         270
      917800      -12156         154
      917810      -12652         222
      917820      -12276         282
      917830      -12080         550
      917840      -11892         710
      917850      -11624         560
      917860      -11796         776
      917870      -11204         436
      917880      -11684         452
      917890      -11588         338
      917900      -11792         310
      917910      -11688         304
      917920      -11788         604
      917930      -11920         696
      917940      -11760         518
      917950      -11800         330
      917960      -11692         202
      917970      -11820         372
      917980      -11564         522
      917990      -12116         694
      918000      -12120         892
      918010      -11984         818
      918020      -12040         894
      918030      -11228         594
      918040      -11628         234
      918050      -11604          -4
      918060      -11608        -132
      918070      -11700         102
      918080      -11584         204
      918090      -11808          90
      918100      -11756         486
      918110      -12124         302
      918120      -12048         408
      918130      -12312         460
      918140      -11888         580
      918150      -12096         648
      918160      -12196         544
      918170      -12264         522
      918180      -11776         404
      918190      -12376         102
      918200      -12024        -180
      918210      -11852        -390
      918220      -11772        -464
      918230      -12148        -388
      918240      -11904        -134
      918250      -11800         132
      918260      -11968          46
      918270      -11884         -54
      918280      -11736         -74
      918290      -11920        -260
      918300      -11340         -86
      918310      -11396         -56
      918320      -11560        -468
      918330      -11752        -460
      918340      -11464        -514
      918350      -11552        -510
      918360      -11512        -684
      918370      -11788        -784
      918380      -11920        -828
      918390      -11768        -662
      918400      -11856        -536
      918410      -12208        -338
      918420      -11848        -414
      918430      -11752        -308
      918440      -11884        -424
      918450      -11748        -356
      918460      -11760        -158
      918470      -11624         -42
      918480      -12420        -292
      918490      -11972         -84
      918500      -12028          26
      918510      -11920         -60
      918520      -11792         312
      918530      -11892         648
      918540      -11832         208
      918550      -11996          66
      918560      -12160         -84
      918570      -11828         212
      918580      -11744         278
      918590      -11808         264
      918600      -12308         494
      918610      -12164         506
      918620      -12292         394
      918630      -12204         618
      918640      -12292         278
      918650      -12160         200
      918660      -12276         234
      918670      -12000          18
      918680      -11844         288
      918690      -11752         502
      918700      -11788         254
      918710      -11980         -88
      918720      -12068         -90
      918730      -11956          62
      918740      -11820        -354
      918750      -11932        -520
      918760      -11788        -430
      918770      -11960        -422
      918780      -11980        -308
      918790      -12500        -544
      918800      -12516        -426
      918810      -12356        -442
      918820      -12312        -454
      918830      -11700        -518
      918840      -11996        -330
      918850      -11964        -256
      918860      -11576         -52
      918870      -11720        -314
      918880      -11976        -100
      918890      -11880        -146
      918900      -11820        -110
      918910      -12008         -36
      918920      -11980         278
      918930      -12040         338
      918940      -12188         318
      918950      -12148         438
      918960      -12176         480
      918970      -11924         688
      918980      -12040         668
      918990      -11744         854
      919000      -11364         654
      919010      -11784         884
      919020      -12244         744
      919030      -11792         806
      919040      -12016         674
      919050      -12208         720
      919060      -11792         624
      919070      -12192         604
      919080      -12184         358
      919090      -12108         286
      919100      -11776         330
      919110      -12088         382
      919120      -11932         650
      919130      -11500         492
      919140      -11956         326
      919150      -11968         276
      919160      -12332         204
      919170      -11764         -52
      919180      -11884         130
      919190      -12092          44
      919200      -12124         204
      919210      -12200         410
      919220      -11864         464
      919230      -12064         248
      919240      -12268         414
      919250      -12468         392
      919260      -11980         494
      919270      -12280         410
      919280      -12396         404
      919290      -12264         290
      919300      -12288         350
      919310      -12308         226
      919320      -12472          16
      919330      -12344         198
      919340      -12472         170
      919350      -11916         108
      919360      -11944         254
      919370      -11864         308
      919380      -11984         -52
      919390      -12352          22
      919400      -11892        -314
      919410      -12288        -420
      919420      -11924        -230
      919430      -11940        -486
      919440      -12240        -384
      919450      -12244        -132
      919460      -12220        -170
      919470      -12132        -262
      919480      -12240        -210
      919490      -12464        -328
      919500      -12160        -236
      919510      -12008        -300
      919520      -12256        -156
      919530      -12004        -228
      919540      -12216         -88
      919550      -12032         -38
      919560      -11708         -18
      919570      -11236         444
      919580      -12156         592
      919590      -11556         412
      919600      -11732         720
      919610      -11508        1012
      919620      -11852         820
      919630      -11588         802
      919640      -12152         832
      919650      -11864         908
      919660      -11820         696
      919670      -11724         702
      919680      -11948         564
      919690      -11900         366
      919700      -11876         336
      919710      -12160         364
      919720      -11896         678
      919730      -12144         312
      919740      -12224         578
      919750      -12168         590
      919760      -12140         562
      919770      -11996         412
      919780      -12368         296
      919790      -12036         382
      919800      -12280         382
      919810      -12056         476
      919820      -11348         670
      919830      -11904         836
      919840      -11848         666
      919850      -12420         956
      919860      -11776        1022
      919870      -11852        1048
      919880      -11884         918
      919890      -11888         836
      919900      -12020         954
      919910      -11936         900
      919920      -12284        1036
      919930      -12036        1004
      919940      -12324         800
      919950      -12264         596
      919960      -12404         762
      919970      -11840         470
      919980      -12228         264
      919990      -11956         186
      920000      -12136          46
      920010      -11808         142
      920020      -12128         358
      920030      -12084          84
      920040      -12052         190
      920050      -12160          56
      920060      -12044          86
      920070      -12340          42
      920080      -11924        -242
      920090      -12072         -54
      920100      -12176         -20
      920110      -12076        -218
      920120      -12000        -202
      920130      -12216          42
      920140      -11984         134
      920150      -12396         118
      920160      -11768          54
      920170      -11780         256
      920180      -11856          52
      920190      -11988         114
      920200      -11672          20
      920210      -12080         244
      920220      -11988         554
      920230      -12080         764
      920240      -12012         658
      920250      -12080         540
      920260      -11956          82
      920270      -12116          24
      920280      -12156         -52
      920290      -11812        -234
      920300      -12264        -328
      920310      -12276        -318
      920320      -12368        -364
      920330      -11912        -342
      920340      -12428        -394
      920350      -12080        -424
      920360      -12212        -230
      920370      -12144         -26
      920380      -12056         -46
      920390      -12108         246
      920400      -11764         154
      920410      -11996         114
      920420      -11964         182
      920430      -11668         318
      920440      -12144         248
      920450      -12080          16
      920460      -11488         134
      920470      -11908          -4
      920480      -11880          -4
      920490      -11916        -242
      920500      -11944        -584
      920510      -12016        -736
      920520      -11676        -498
      920530      -12012        -180
      920540      -11808        -334
      920550      -11936        -212
      920560      -11780        -370
      920570      -11792        -274
      920580      -11692        -218
      920590      -11988        -210
      920600      -11896          44
      920610      -11796        -122
      920620      -11996         -74
      920630      -12088        -154
      920640      -11504        -200
      920650      -11856        -218
      920660      -11384          -8
      920670      -11976        -200
      920680      -12024        -510
      920690      -12052         -98
      920700      -11920        -210
      920710      -12076        -254
      920720      -12040        -154
      920730      -12120        -154
      920740      -11920        -244
      920750      -11624        -144
      920760      -11732          64
      920770      -12172         336
      920780      -12088         108
      920790      -12324         -90
      920800      -12128         230
      920810      -11660         208
      920820      -11892          52
      920830      -11812          48
      920840      -11784         266
      920850      -11788         166
      920860      -11776        -106
      920870      -11656         -74
      920880      -11792         160
      920890      -12228         182
      920900      -11952         -34
      920910      -11676         -62
      920920      -11604         -84
      920930      -11708         -90
      920940      -12032        -520
      920950      -11736        -266
      920960      -11968        -304
      920970      -11872        -198
      920980      -11660         -64
      920990      -12064          16
      921000      -12224         -68
      921010      -12156          -4
      921020      -12264         408
      921030      -11932         250
      921040      -12152         190
      921050      -12068         -16
      921060      -11920        -108
      921070      -11988        -112
      921080      -12164        -426
      921090      -12180        -510
      921100      -12156        -648
      921110      -12144        -562
      921120      -12344        -570
      921130      -12092       -1036
      921140      -12344       -1090
      921150      -11904        -946
      921160      -11936       -1068
      921170      -12148       -1162
      921180      -12196        -888
      921190      -12052        -492
      921200      -11976        -412
      921210      -11984        -490
      921220      -11744        -530
      921230      -11860        -738
      921240      -11784        -962
      921250      -12120        -622
      921260      -11800        -654
      921270      -11856        -434
      921280      -12020        -406
      921290      -11784        -468
      921300      -12116        -640
      921310      -12308        -504
      921320      -12288        -356
      921330      -12240        -328
      921340      -12376         -80
      921350      -12048         -12
      921360      -12592         -90
      921370      -12528         -34
      921380      -12440        -126
      921390      -12504         -52
      921400      -12072        -184
      921410      -12200         -64
      921420      -12104         -86
      921430      -12340        -200
      921440      -11844        -476
      921450      -12252        -174
      921460      -11688        -148
      921470      -11892        -216
      921480      -11888        -332
      921490      -12152        -296
      921500      -11888        -264
      921510      -11708        -134
      921520      -11536        -128
      921530      -11908         -10
      921540      -11912         -70
      921550      -12184          62
      921560      -12320         190
      921570      -11984         332
      921580      -11948         456
      921590      -11892         322
      921600      -12008         326
      921610      -12280         300
      921620      -12276         272
      921630      -12160        -114
      921640      -11848        -274
      921650      -11980          14
      921660      -11680          98
      921670      -11916         258
      921680      -11592         142
      921690      -12124         -94
      921700      -11940        -182
      921710      -11632          88
      921720      -11828         324
      921730      -12212         384
      921740      -12212         380
      921750      -12272         514
      921760      -11888         738
      921770      -12212         616
      921780      -12268         810
      921790      -12176         802
      921800      -12300         598
      921810      -12508         692
      921820      -12480         456
      921830      -12236         530
      921840      -12228         654
      921850      -12144         696
      921860      -12232         478
      921870      -12288         448
      921880      -12308         546
      921890      -12296         650
      921900      -11916         756
      921910      -12072         898
      921920      -12220        1306
      921930      -12556        1502
      921940      -12012        1440
      921950      -11984        1358
      921960      -12124        1404
      921970      -12064        1128
      921980      -12076        1374
      921990      -12196        1202
      922000      -11996        1614
      922010      -12204        1820
      922020      -11916        1978
      922030      -11940        1896
      922040      -12080        1672
      922050      -12004        1338
      922060      -12496        1452
      922070      -12036        1570
      922080      -11980        1644
      922090      -12072        1858
      922100      -11692        1874
      922110      -11832        1832
      922120      -11876        2154
      922130      -11924        1822
      922140      -12148        2100
      922150      -11772        2140
      922160      -12064        2250
      922170      -12200        2372
      922180      -11696        2206
      922190      -11792        2156
      922200      -11988        2252
      922210      -12012        2008
      922220      -12196        2154
      922230      -11836        2218
      922240      -12436        1946
      922250      -12156        1862
      922260      -12456        1992
      922270      -12032        1880
      922280      -12020        2068
      922290      -12340        2088
      922300      -12440        1884
      922310      -12136        1514
      922320      -12248        1526
      922330      -12116        1596
      922340      -12132        1598
      922350      -12304        1694
      922360      -12340        1562
      922370      -11968        1272
      922380      -12056        1178
      922390      -12252        1188
      922400      -12216        1390
      922410      -11972        1372
      922420      -12124        1358
      922430      -11688        1232
      922440      -11712        1096
      922450      -11580         792
      922460      -11764         814
      922470      -11760         862
      922480      -11800         856
      922490      -12012         790
      922500      -11668         736
      922510      -11692         970
      922520      -12024        1180
      922530      -12060        1550
      922540      -11896        1386
      922550      -12272        1266
      922560      -12268        1350
      922570      -11836        1172
      922580      -11700        1194
      922590      -11856        1302
      922600      -11740        1188
      922610      -11924        1372
      922620      -11748        1456
      922630      -11904        1696
      922640      -12024        1416
      922650      -11720        1250
      922660      -11444        1074
      922670      -11620        1218
      922680      -11704         910
      922690      -11532         870
      922700      -11792        1116
      922710      -12060         888
      922720      -11668         798
      922730      -11848        1018
      922740      -11660        1122
      922750      -11964        1130
      922760      -11508         884
      922770      -11800         740
      922780      -11992        1128
      922790      -12008        1174
      922800      -12112         664
      922810      -11928         508
      922820      -11780         970
      922830      -11696         840
      922840      -11840        1054
      922850      -11844         886
      922860      -11908         968
      922870      -11576         706
      922880      -11728        1042
      922890      -12056        1142
      922900      -12088        1126
      922910      -11568         946
      922920      -12144         626
      922930      -12116         720
      922940      -12396         920
      922950      -12052        1172
      922960      -11952        1086
      922970      -12032         868
      922980      -12248        1100
      922990      -12080        1046
      923000      -11928         698
      923010      -12252         710
      923020      -12144         676
      923030      -12100         290
      923040      -12036         478
      923050      -12052         444
      923060      -12132         606
      923070      -11904         782
      923080      -12232         674
      923090      -12168         496
      923100      -12020         656
      923110      -12328         534
      923120      -12276         680
      923130      -12012         902
      923140      -12088         576
      923150      -12092         584
      923160      -12428         732
      923170      -12216         880
      923180      -12256         822
      923190      -12252        1152
      923200      -12372        1180
      923210      -12528        1156
      923220      -12340        1434
      923230      -12448        1374
      923240      -12032        1098
      923250      -11952        1050
      923260      -12036        1086
      923270      -12140        1118
      923280      -11892         818
      923290      -11888        1020
      923300      -11732        1264
      923310      -11692        1278
      923320      -11756        1198
      923330      -11808        1322
      923340      -11804        1174
      923350      -12232        1192
      923360      -11704        1152
      923370      -11904        1242
      923380      -12016        1448
      923390      -12064        1266
      923400      -12196        1410
      923410      -11944        1218
      923420      -11844        1530
      923430      -12016        1666
      923440      -11700        1820
      923450      -12172        1976
      923460      -11996        1906
      923470      -12344        1954
      923480      -11776        1828
      923490      -11848        1990
      923500      -11780        1726
      923510      -11956        1914
      923520      -11844        2016
      923530      -11984        1748
      923540      -11856        1770
      923550      -12120        1846
      923560      -12152        1606
      923570      -11968        1526
      923580      -12436        1950
      923590      -11816        1820
      923600      -11972        1794
