 # L =          100
     # Time          E          M
      898400      -16836       -8828
      898410      -16608       -8734
      898420      -16952       -8884
      898430      -17024       -8900
      898440      -16548       -8722
      898450      -16516       -8650
      898460      -16644       -8776
      898470      -16616       -8660
      898480      -16580       -8702
      898490      -16444       -8654
      898500      -16776       -8738
      898510      -16592       -8688
      898520      -16684       -8794
      898530      -16636       -8794
      898540      -16740       -8804
      898550      -16808       -8844
      898560      -16820       -8874
      898570      -16996       -8920
      898580      -16628       -8786
      898590      -16508       -8668
      898600      -16684       -8714
      898610      -16572       -8614
      898620      -16508       -8574
      898630      -16820       -8692
      898640      -16756       -8716
      898650      -16600       -8690
      898660      -16616       -8726
      898670      -16700       -8760
      898680      -16612       -8748
      898690      -16896       -8914
      898700      -16832       -8880
      898710      -16720       -8864
      898720      -16788       -8854
      898730      -16684       -8768
      898740      -16684       -8722
      898750      -16460       -8610
      898760      -16736       -8758
      898770      -16652       -8770
      898780      -16536       -8756
      898790      -16688       -8742
      898800      -16364       -8614
      898810      -16276       -8648
      898820      -16804       -8840
      898830      -16796       -8824
      898840      -16864       -8888
      898850      -16984       -8904
      898860      -17024       -8926
      898870      -16912       -8882
      898880      -16872       -8808
      898890      -16640       -8728
      898900      -16636       -8770
      898910      -16640       -8772
      898920      -16732       -8798
      898930      -16784       -8864
      898940      -17052       -8920
      898950      -16688       -8790
      898960      -16624       -8764
      898970      -16724       -8804
      898980      -16864       -8888
      898990      -16692       -8798
      899000      -16756       -8848
      899010      -16944       -8960
      899020      -17068       -8994
      899030      -17112       -9002
      899040      -17044       -8988
      899050      -17112       -9016
      899060      -16712       -8896
      899070      -16768       -8852
      899080      -16856       -8892
      899090      -16680       -8850
      899100      -16424       -8660
      899110      -16732       -8768
      899120      -16984       -8940
      899130      -16992       -8926
      899140      -16968       -8926
      899150      -16844       -8846
      899160      -16776       -8860
      899170      -16588       -8760
      899180      -16980       -8868
      899190      -16560       -8756
      899200      -16588       -8786
      899210      -16280       -8594
      899220      -16552       -8690
      899230      -16396       -8580
      899240      -16476       -8678
      899250      -16512       -8594
      899260      -16536       -8594
      899270      -16352       -8530
      899280      -16364       -8450
      899290      -16660       -8538
      899300      -16852       -8672
      899310      -16672       -8640
      899320      -16576       -8556
      899330      -16512       -8636
      899340      -16468       -8680
      899350      -16464       -8642
      899360      -16936       -8826
      899370      -16700       -8682
      899380      -16320       -8604
      899390      -16484       -8660
      899400      -16488       -8576
      899410      -16512       -8612
      899420      -16496       -8622
      899430      -16656       -8716
      899440      -16724       -8722
      899450      -16876       -8816
      899460      -16928       -8838
      899470      -16980       -8736
      899480      -16416       -8466
      899490      -16532       -8562
      899500      -16268       -8492
      899510      -16312       -8558
      899520      -16544       -8658
      899530      -16512       -8638
      899540      -16716       -8728
      899550      -16724       -8604
      899560      -16576       -8648
      899570      -16424       -8584
      899580      -16800       -8754
      899590      -17060       -8834
      899600      -16780       -8752
      899610      -16700       -8740
      899620      -16524       -8660
      899630      -16452       -8586
      899640      -16648       -8740
      899650      -16440       -8660
      899660      -16724       -8844
      899670      -16824       -8856
      899680      -16652       -8788
      899690      -16800       -8806
      899700      -16388       -8664
      899710      -16416       -8666
      899720      -16556       -8652
      899730      -16484       -8660
      899740      -16844       -8840
      899750      -16948       -8838
      899760      -16924       -8886
      899770      -16796       -8750
      899780      -16944       -8820
      899790      -16852       -8864
      899800      -16560       -8660
      899810      -16484       -8674
      899820      -16772       -8746
      899830      -16456       -8564
      899840      -16676       -8660
      899850      -16816       -8724
      899860      -16548       -8666
      899870      -16764       -8728
      899880      -16392       -8582
      899890      -16376       -8452
      899900      -16360       -8458
      899910      -16648       -8580
      899920      -16604       -8544
      899930      -16848       -8780
      899940      -16560       -8646
      899950      -16728       -8790
      899960      -16708       -8806
      899970      -16648       -8754
      899980      -16512       -8712
      899990      -16836       -8846
      900000      -16708       -8820
      900010      -16224       -8524
      900020      -16772       -8766
      900030      -16836       -8818
      900040      -16704       -8740
      900050      -16472       -8590
      900060      -16260       -8606
      900070      -16428       -8568
      900080      -16380       -8534
      900090      -16564       -8588
      900100      -16344       -8520
      900110      -16288       -8524
      900120      -16464       -8544
      900130      -16316       -8568
      900140      -16412       -8590
      900150      -16180       -8510
      900160      -16464       -8556
      900170      -16496       -8560
      900180      -16352       -8500
      900190      -16500       -8528
      900200      -16300       -8520
      900210      -16304       -8514
      900220      -16744       -8726
      900230      -16552       -8702
      900240      -16536       -8638
      900250      -16576       -8684
      900260      -16796       -8852
      900270      -16528       -8700
      900280      -16856       -8824
      900290      -16756       -8798
      900300      -16644       -8708
      900310      -16880       -8774
      900320      -16584       -8668
      900330      -16508       -8682
      900340      -16548       -8726
      900350      -16780       -8760
      900360      -16704       -8794
      900370      -16552       -8682
      900380      -16616       -8676
      900390      -16868       -8800
      900400      -16732       -8762
      900410      -16756       -8770
      900420      -16416       -8622
      900430      -16464       -8666
      900440      -16320       -8564
      900450      -16612       -8656
      900460      -16772       -8782
      900470      -16632       -8688
      900480      -16564       -8708
      900490      -16756       -8742
      900500      -16608       -8688
      900510      -16768       -8716
      900520      -16752       -8712
      900530      -16700       -8724
      900540      -16716       -8694
      900550      -16980       -8812
      900560      -16892       -8842
      900570      -16636       -8714
      900580      -16432       -8570
      900590      -16680       -8690
      900600      -16572       -8668
      900610      -16496       -8602
      900620      -16620       -8654
      900630      -16724       -8722
      900640      -16816       -8714
      900650      -16376       -8552
      900660      -16524       -8584
      900670      -16404       -8552
      900680      -16360       -8574
      900690      -16428       -8642
      900700      -16828       -8792
      900710      -16716       -8720
      900720      -16704       -8740
      900730      -16724       -8754
      900740      -16648       -8694
      900750      -16688       -8674
      900760      -16904       -8782
      900770      -16432       -8630
      900780      -16492       -8612
      900790      -16680       -8740
      900800      -16440       -8556
      900810      -16384       -8582
      900820      -16640       -8750
      900830      -16588       -8700
      900840      -16616       -8692
      900850      -16628       -8672
      900860      -16712       -8754
      900870      -16476       -8674
      900880      -16764       -8666
      900890      -16492       -8560
      900900      -16404       -8558
      900910      -16724       -8812
      900920      -16492       -8678
      900930      -16940       -8840
      900940      -17116       -8940
      900950      -16428       -8668
      900960      -16720       -8780
      900970      -16736       -8776
      900980      -17092       -8950
      900990      -16888       -8900
      901000      -17004       -8926
      901010      -16916       -8900
      901020      -16948       -8914
      901030      -16900       -8894
      901040      -16788       -8826
      901050      -16964       -8944
      901060      -16808       -8862
      901070      -16924       -8926
      901080      -16788       -8882
      901090      -16880       -8898
      901100      -16736       -8852
      901110      -16656       -8848
      901120      -17020       -8970
      901130      -16612       -8812
      901140      -17016       -8982
      901150      -17088       -9016
      901160      -16792       -8830
      901170      -16616       -8766
      901180      -16600       -8728
      901190      -16560       -8688
      901200      -16612       -8616
      901210      -16540       -8610
      901220      -16576       -8618
      901230      -16576       -8676
      901240      -16520       -8664
      901250      -16640       -8738
      901260      -17040       -8816
      901270      -16900       -8794
      901280      -16676       -8744
      901290      -16412       -8564
      901300      -16700       -8682
      901310      -16664       -8582
      901320      -16312       -8466
      901330      -16684       -8556
      901340      -16696       -8594
      901350      -16112       -8382
      901360      -16620       -8484
      901370      -16420       -8454
      901380      -16572       -8482
      901390      -16528       -8518
      901400      -16548       -8532
      901410      -16576       -8546
      901420      -16408       -8478
      901430      -16476       -8554
      901440      -16688       -8590
      901450      -17000       -8682
      901460      -16516       -8620
      901470      -16736       -8666
      901480      -16700       -8706
      901490      -16540       -8682
      901500      -16852       -8802
      901510      -16904       -8814
      901520      -16676       -8768
      901530      -16512       -8688
      901540      -16508       -8656
      901550      -16528       -8672
      901560      -16420       -8580
      901570      -16508       -8656
      901580      -16592       -8706
      901590      -17116       -8934
      901600      -16800       -8822
      901610      -16772       -8798
      901620      -16960       -8902
      901630      -16872       -8810
      901640      -16560       -8704
      901650      -16528       -8712
      901660      -16724       -8756
      901670      -16544       -8642
      901680      -16400       -8652
      901690      -16408       -8622
      901700      -16376       -8596
      901710      -16640       -8622
      901720      -16428       -8508
      901730      -16456       -8466
      901740      -16312       -8382
      901750      -16444       -8420
      901760      -16528       -8504
      901770      -16348       -8390
      901780      -16600       -8516
      901790      -16488       -8532
      901800      -16452       -8600
      901810      -16716       -8696
      901820      -16384       -8570
      901830      -16676       -8676
      901840      -16436       -8572
      901850      -16484       -8588
      901860      -16380       -8590
      901870      -16552       -8616
      901880      -16664       -8564
      901890      -16356       -8448
      901900      -16540       -8542
      901910      -16580       -8524
      901920      -16364       -8522
      901930      -16536       -8578
      901940      -16748       -8612
      901950      -16316       -8396
      901960      -16248       -8386
      901970      -16780       -8518
      901980      -16444       -8512
      901990      -16420       -8536
      902000      -16480       -8564
      902010      -16684       -8706
      902020      -16836       -8746
      902030      -16692       -8748
      902040      -16752       -8726
      902050      -16560       -8662
      902060      -16752       -8804
      902070      -17000       -8866
      902080      -16860       -8860
      902090      -16892       -8794
      902100      -16528       -8652
      902110      -16684       -8776
      902120      -16884       -8816
      902130      -16688       -8740
      902140      -16832       -8758
      902150      -16668       -8702
      902160      -16364       -8612
      902170      -16644       -8746
      902180      -16424       -8658
      902190      -16568       -8730
      902200      -16648       -8682
      902210      -16488       -8614
      902220      -16600       -8714
      902230      -16256       -8550
      902240      -16668       -8732
      902250      -16508       -8514
      902260      -16536       -8530
      902270      -16464       -8418
      902280      -16476       -8402
      902290      -16344       -8448
      902300      -16348       -8434
      902310      -16308       -8354
      902320      -16572       -8502
      902330      -16508       -8494
      902340      -16364       -8412
      902350      -16208       -8248
      902360      -16480       -8374
      902370      -16352       -8324
      902380      -16476       -8470
      902390      -16504       -8406
      902400      -16524       -8486
      902410      -16356       -8370
      902420      -16364       -8404
      902430      -16360       -8380
      902440      -16380       -8384
      902450      -16380       -8372
      902460      -16648       -8498
      902470      -16428       -8424
      902480      -16176       -8416
      902490      -16280       -8388
      902500      -16388       -8398
      902510      -16508       -8458
      902520      -16372       -8468
      902530      -16364       -8496
      902540      -16712       -8648
      902550      -16392       -8540
      902560      -16564       -8602
      902570      -16268       -8524
      902580      -16504       -8606
      902590      -16212       -8508
      902600      -16456       -8626
      902610      -16604       -8680
      902620      -16696       -8686
      902630      -16424       -8596
      902640      -16672       -8696
      902650      -16668       -8706
      902660      -16948       -8806
      902670      -16604       -8732
      902680      -16604       -8652
      902690      -16572       -8686
      902700      -16464       -8634
      902710      -16472       -8560
      902720      -16520       -8482
      902730      -16580       -8468
      902740      -16560       -8578
      902750      -16824       -8674
      902760      -16748       -8682
      902770      -16704       -8638
      902780      -16268       -8442
      902790      -16328       -8544
      902800      -16716       -8718
      902810      -16376       -8644
      902820      -16728       -8724
      902830      -16436       -8604
      902840      -16228       -8542
      902850      -16748       -8750
      902860      -16572       -8718
      902870      -16932       -8778
      902880      -16716       -8764
      902890      -16688       -8766
      902900      -16140       -8516
      902910      -16644       -8662
      902920      -16412       -8566
      902930      -16564       -8680
      902940      -16632       -8688
      902950      -16856       -8794
      902960      -16688       -8762
      902970      -16784       -8824
      902980      -16548       -8774
      902990      -16628       -8760
      903000      -16492       -8718
      903010      -16592       -8708
      903020      -16352       -8612
      903030      -16484       -8602
      903040      -16948       -8838
      903050      -16752       -8816
      903060      -16728       -8696
      903070      -16500       -8646
      903080      -16316       -8526
      903090      -16540       -8620
      903100      -16908       -8876
      903110      -16740       -8770
      903120      -16872       -8832
      903130      -16756       -8828
      903140      -16992       -8940
      903150      -16704       -8806
      903160      -16864       -8892
      903170      -16968       -8970
      903180      -16880       -8888
      903190      -16624       -8722
      903200      -16596       -8726
      903210      -16652       -8702
      903220      -16888       -8864
      903230      -16520       -8694
      903240      -16404       -8660
      903250      -16640       -8736
      903260      -16716       -8762
      903270      -16560       -8676
      903280      -16580       -8698
      903290      -16576       -8686
      903300      -16544       -8730
      903310      -16944       -8880
      903320      -16872       -8838
      903330      -16548       -8716
      903340      -16856       -8822
      903350      -16476       -8650
      903360      -16532       -8654
      903370      -16372       -8644
      903380      -16544       -8676
      903390      -16964       -8854
      903400      -16360       -8622
      903410      -16704       -8704
      903420      -16620       -8732
      903430      -16680       -8784
      903440      -16460       -8678
      903450      -16320       -8626
      903460      -16808       -8808
      903470      -16800       -8820
      903480      -16920       -8896
      903490      -16772       -8810
      903500      -16744       -8816
      903510      -16672       -8766
      903520      -16884       -8808
      903530      -16752       -8744
      903540      -16752       -8792
      903550      -16864       -8876
      903560      -16684       -8804
      903570      -16976       -8932
      903580      -16816       -8802
      903590      -16984       -8880
      903600      -16644       -8822
      903610      -16768       -8904
      903620      -16580       -8746
      903630      -16720       -8750
      903640      -16588       -8638
      903650      -16552       -8600
      903660      -16496       -8536
      903670      -16268       -8486
      903680      -16484       -8620
      903690      -16536       -8618
      903700      -16784       -8766
      903710      -16656       -8754
      903720      -16668       -8754
      903730      -16528       -8702
      903740      -16408       -8660
      903750      -16660       -8772
      903760      -17076       -9008
      903770      -16912       -8916
      903780      -17032       -9008
      903790      -16876       -8922
      903800      -17112       -9004
      903810      -16712       -8880
      903820      -16792       -8868
      903830      -16632       -8722
      903840      -16248       -8530
      903850      -16560       -8592
      903860      -16528       -8490
      903870      -16320       -8392
      903880      -16580       -8522
      903890      -16560       -8570
      903900      -16368       -8540
      903910      -16644       -8650
      903920      -16456       -8666
      903930      -16728       -8770
      903940      -16588       -8662
      903950      -16784       -8714
      903960      -16608       -8728
      903970      -16660       -8712
      903980      -16752       -8760
      903990      -16732       -8682
      904000      -16704       -8652
      904010      -16888       -8716
      904020      -16464       -8542
      904030      -16676       -8598
      904040      -16560       -8554
      904050      -16244       -8418
      904060      -16528       -8528
      904070      -16488       -8478
      904080      -16788       -8610
      904090      -16572       -8634
      904100      -16604       -8596
      904110      -16320       -8554
      904120      -16588       -8696
      904130      -16804       -8800
      904140      -16664       -8718
      904150      -16692       -8774
      904160      -16284       -8560
      904170      -16292       -8586
      904180      -16508       -8648
      904190      -16512       -8726
      904200      -16764       -8782
      904210      -16848       -8836
      904220      -16516       -8718
      904230      -16680       -8696
      904240      -16652       -8728
      904250      -16792       -8784
      904260      -16876       -8860
      904270      -16780       -8822
      904280      -16440       -8708
      904290      -16664       -8736
      904300      -16868       -8822
      904310      -16708       -8730
      904320      -16940       -8774
      904330      -16732       -8706
      904340      -16824       -8746
      904350      -16592       -8692
      904360      -16396       -8630
      904370      -16264       -8616
      904380      -16392       -8614
      904390      -16636       -8698
      904400      -16496       -8706
      904410      -16832       -8808
      904420      -16844       -8804
      904430      -16616       -8724
      904440      -16604       -8720
      904450      -16604       -8700
      904460      -16416       -8692
      904470      -16428       -8600
      904480      -16420       -8518
      904490      -16216       -8508
      904500      -16504       -8634
      904510      -16568       -8650
      904520      -16692       -8666
      904530      -16568       -8604
      904540      -16712       -8652
      904550      -16688       -8706
      904560      -16524       -8630
      904570      -16560       -8612
      904580      -16312       -8578
      904590      -16536       -8634
      904600      -16720       -8740
      904610      -16456       -8612
      904620      -16352       -8618
      904630      -16316       -8594
      904640      -16580       -8664
      904650      -16604       -8694
      904660      -16620       -8770
      904670      -16436       -8708
      904680      -16752       -8814
      904690      -16848       -8866
      904700      -17068       -8924
      904710      -16832       -8770
      904720      -16432       -8628
      904730      -16628       -8726
      904740      -16456       -8660
      904750      -16560       -8664
      904760      -16216       -8620
      904770      -16684       -8776
      904780      -16536       -8650
      904790      -16732       -8738
      904800      -16552       -8658
      904810      -16576       -8682
      904820      -16348       -8572
      904830      -16532       -8700
      904840      -16700       -8734
      904850      -16652       -8694
      904860      -16348       -8634
      904870      -16328       -8678
      904880      -16632       -8724
      904890      -16448       -8688
      904900      -16720       -8830
      904910      -16904       -8874
      904920      -16664       -8816
      904930      -16948       -8898
      904940      -16808       -8832
      904950      -16632       -8772
      904960      -16680       -8810
      904970      -16788       -8800
      904980      -16104       -8548
      904990      -16640       -8738
      905000      -16568       -8650
      905010      -16636       -8694
      905020      -16608       -8634
      905030      -16464       -8510
      905040      -16604       -8662
      905050      -16516       -8626
      905060      -16480       -8688
      905070      -16724       -8770
      905080      -16660       -8778
      905090      -16880       -8838
      905100      -16548       -8694
      905110      -16712       -8820
      905120      -16716       -8732
      905130      -16528       -8658
      905140      -16460       -8616
      905150      -16400       -8538
      905160      -16484       -8646
      905170      -16716       -8732
      905180      -16740       -8772
      905190      -16548       -8638
      905200      -16404       -8566
      905210      -16604       -8734
      905220      -16680       -8800
      905230      -16900       -8910
      905240      -16804       -8852
      905250      -16532       -8728
      905260      -16628       -8750
      905270      -16568       -8766
      905280      -16756       -8824
      905290      -16864       -8848
      905300      -16800       -8856
      905310      -16740       -8762
      905320      -16500       -8702
      905330      -16696       -8796
      905340      -16728       -8752
      905350      -16516       -8596
      905360      -16460       -8622
      905370      -16584       -8668
      905380      -16844       -8794
      905390      -17120       -8912
      905400      -17108       -8882
      905410      -16672       -8802
      905420      -16488       -8662
      905430      -16944       -8832
      905440      -16616       -8694
      905450      -16680       -8760
      905460      -16640       -8664
      905470      -16636       -8692
      905480      -16616       -8736
      905490      -16632       -8750
      905500      -16744       -8766
      905510      -16840       -8842
      905520      -16688       -8812
      905530      -16768       -8858
      905540      -17052       -8954
      905550      -17064       -8920
      905560      -16928       -8928
      905570      -16652       -8844
      905580      -16680       -8818
      905590      -16516       -8752
      905600      -16560       -8744
      905610      -16468       -8616
      905620      -16376       -8638
      905630      -16748       -8716
      905640      -16744       -8798
      905650      -16516       -8678
      905660      -16596       -8764
      905670      -16400       -8690
      905680      -16652       -8802
      905690      -16684       -8782
      905700      -17032       -8906
      905710      -16956       -8834
      905720      -17152       -8952
      905730      -16808       -8772
      905740      -16808       -8724
      905750      -16692       -8704
      905760      -16500       -8608
      905770      -16708       -8744
      905780      -16556       -8726
      905790      -16776       -8870
      905800      -16804       -8834
      905810      -16688       -8824
      905820      -16736       -8822
      905830      -16724       -8800
      905840      -16720       -8812
      905850      -16680       -8708
      905860      -16444       -8614
      905870      -16672       -8704
      905880      -16592       -8640
      905890      -16200       -8450
      905900      -16436       -8592
      905910      -16356       -8642
      905920      -16668       -8668
      905930      -16700       -8714
      905940      -16916       -8882
      905950      -16676       -8790
      905960      -16796       -8824
      905970      -16876       -8904
      905980      -16724       -8798
      905990      -16572       -8702
      906000      -16708       -8720
      906010      -16524       -8632
      906020      -16892       -8830
      906030      -16700       -8712
      906040      -16584       -8672
      906050      -16820       -8800
      906060      -16384       -8678
      906070      -16340       -8556
      906080      -16320       -8588
      906090      -16488       -8622
      906100      -16940       -8884
      906110      -16616       -8770
      906120      -16884       -8826
      906130      -16624       -8774
      906140      -16780       -8870
      906150      -17060       -8974
      906160      -16768       -8856
      906170      -16572       -8792
      906180      -16628       -8804
      906190      -16548       -8776
      906200      -16604       -8674
      906210      -16744       -8784
      906220      -16612       -8748
      906230      -16748       -8810
      906240      -16768       -8802
      906250      -16604       -8802
      906260      -16940       -8866
      906270      -17100       -8996
      906280      -16692       -8840
      906290      -16820       -8856
      906300      -16692       -8806
      906310      -16780       -8782
      906320      -16616       -8746
      906330      -16692       -8702
      906340      -16348       -8642
      906350      -16436       -8660
      906360      -16436       -8688
      906370      -16700       -8742
      906380      -16828       -8784
      906390      -16360       -8596
      906400      -16220       -8464
      906410      -16720       -8656
      906420      -16780       -8744
      906430      -16492       -8654
      906440      -16608       -8650
      906450      -16376       -8512
      906460      -16948       -8728
      906470      -16268       -8538
      906480      -16100       -8424
      906490      -16452       -8570
      906500      -16788       -8704
      906510      -15996       -8404
      906520      -15944       -8298
      906530      -16276       -8412
      906540      -16324       -8468
      906550      -16004       -8292
      906560      -16652       -8592
      906570      -16724       -8682
      906580      -16732       -8686
      906590      -16728       -8718
      906600      -16408       -8620
      906610      -16692       -8688
      906620      -16664       -8738
      906630      -16720       -8746
      906640      -16488       -8654
      906650      -16376       -8630
      906660      -16572       -8686
      906670      -16496       -8704
      906680      -16636       -8754
      906690      -16588       -8680
      906700      -16520       -8660
      906710      -16708       -8718
      906720      -16840       -8764
      906730      -16504       -8670
      906740      -16636       -8720
      906750      -16852       -8794
      906760      -17088       -8918
      906770      -17068       -8904
      906780      -16924       -8926
      906790      -17048       -8960
      906800      -16536       -8718
      906810      -17172       -8888
      906820      -16504       -8642
      906830      -16328       -8572
      906840      -16700       -8694
      906850      -16612       -8620
      906860      -16516       -8634
      906870      -16676       -8710
      906880      -16652       -8694
      906890      -16744       -8730
      906900      -16740       -8756
      906910      -16792       -8746
      906920      -16956       -8786
      906930      -16588       -8622
      906940      -16852       -8702
      906950      -16720       -8682
      906960      -16496       -8628
      906970      -16668       -8710
      906980      -16656       -8756
      906990      -16720       -8848
      907000      -17160       -8996
      907010      -16716       -8820
      907020      -16720       -8738
      907030      -16716       -8796
      907040      -16560       -8720
      907050      -16432       -8646
      907060      -16544       -8632
      907070      -16860       -8728
      907080      -16556       -8652
      907090      -16736       -8724
      907100      -16400       -8608
      907110      -16604       -8630
      907120      -16572       -8692
      907130      -16520       -8618
      907140      -16684       -8764
      907150      -16752       -8814
      907160      -16536       -8742
      907170      -17124       -8994
      907180      -16836       -8810
      907190      -16544       -8724
      907200      -16672       -8748
      907210      -16668       -8758
      907220      -16832       -8800
      907230      -16644       -8746
      907240      -16508       -8566
      907250      -16268       -8536
      907260      -16732       -8766
      907270      -16632       -8718
      907280      -16740       -8766
      907290      -16656       -8708
      907300      -16524       -8666
      907310      -16472       -8720
      907320      -17004       -8950
      907330      -16768       -8822
      907340      -16372       -8652
      907350      -16552       -8712
      907360      -16592       -8726
      907370      -16736       -8744
      907380      -16416       -8684
      907390      -16532       -8638
      907400      -16584       -8716
      907410      -16552       -8598
      907420      -16680       -8678
      907430      -16616       -8766
      907440      -16388       -8624
      907450      -16804       -8766
      907460      -16516       -8654
      907470      -16420       -8678
      907480      -16596       -8752
      907490      -16672       -8748
      907500      -16424       -8578
      907510      -16672       -8732
      907520      -16756       -8758
      907530      -16652       -8744
      907540      -16492       -8696
      907550      -16804       -8874
      907560      -16732       -8822
      907570      -16536       -8792
      907580      -16836       -8912
      907590      -16916       -8918
      907600      -16800       -8880
      907610      -16980       -8940
      907620      -17088       -8954
      907630      -17268       -9064
      907640      -17004       -8928
      907650      -16876       -8894
      907660      -16528       -8780
      907670      -16688       -8814
      907680      -16872       -8856
      907690      -16460       -8682
      907700      -16468       -8644
      907710      -16564       -8654
      907720      -16628       -8682
      907730      -16716       -8720
      907740      -16364       -8668
      907750      -16540       -8722
      907760      -16692       -8748
      907770      -16400       -8682
      907780      -16688       -8780
      907790      -16732       -8816
      907800      -16656       -8792
      907810      -16908       -8880
      907820      -16544       -8772
      907830      -16948       -8844
      907840      -16796       -8796
      907850      -16500       -8646
      907860      -16488       -8676
      907870      -16248       -8524
      907880      -16680       -8744
      907890      -16636       -8724
      907900      -16732       -8830
      907910      -16716       -8796
      907920      -16548       -8648
      907930      -16608       -8700
      907940      -16608       -8772
      907950      -16844       -8894
      907960      -17324       -9048
      907970      -16848       -8842
      907980      -16884       -8878
      907990      -16704       -8772
      908000      -16888       -8832
      908010      -16696       -8636
      908020      -16420       -8556
      908030      -16756       -8658
      908040      -16680       -8598
      908050      -16568       -8500
      908060      -16680       -8610
      908070      -16304       -8464
      908080      -16548       -8572
      908090      -16484       -8622
      908100      -16660       -8708
      908110      -16400       -8640
      908120      -16612       -8620
      908130      -16292       -8598
      908140      -16436       -8620
      908150      -16392       -8666
      908160      -16264       -8580
      908170      -16160       -8440
      908180      -16804       -8702
      908190      -16620       -8680
      908200      -17048       -8826
      908210      -17044       -8812
      908220      -16740       -8710
      908230      -16832       -8854
      908240      -16740       -8798
      908250      -16556       -8682
      908260      -16704       -8772
      908270      -16400       -8698
      908280      -16740       -8786
      908290      -16432       -8664
      908300      -16576       -8684
      908310      -16584       -8654
      908320      -16448       -8608
      908330      -16492       -8630
      908340      -16524       -8650
      908350      -16272       -8516
      908360      -16396       -8608
      908370      -16532       -8676
      908380      -16828       -8780
      908390      -16720       -8692
      908400      -16372       -8604
      908410      -16484       -8606
      908420      -16824       -8738
      908430      -16448       -8528
      908440      -16384       -8448
      908450      -16368       -8378
      908460      -16204       -8380
      908470      -16260       -8330
      908480      -16504       -8434
      908490      -16688       -8502
      908500      -16316       -8436
      908510      -16444       -8546
      908520      -16596       -8656
      908530      -16724       -8750
      908540      -16556       -8704
      908550      -16720       -8760
      908560      -16624       -8690
      908570      -16512       -8650
      908580      -16812       -8800
      908590      -16816       -8722
      908600      -16532       -8602
      908610      -16460       -8444
      908620      -16480       -8508
      908630      -16384       -8500
      908640      -16632       -8622
      908650      -17120       -8884
      908660      -16280       -8608
      908670      -16376       -8702
      908680      -16644       -8796
      908690      -16732       -8788
      908700      -16560       -8714
      908710      -16724       -8772
      908720      -16548       -8744
      908730      -16688       -8786
      908740      -16684       -8744
      908750      -16936       -8872
      908760      -16756       -8826
      908770      -16724       -8808
      908780      -16864       -8842
      908790      -16860       -8878
      908800      -16588       -8748
      908810      -16688       -8780
      908820      -16840       -8780
      908830      -16524       -8690
      908840      -16644       -8714
      908850      -16508       -8712
      908860      -16940       -8900
      908870      -16276       -8626
      908880      -16072       -8478
      908890      -16524       -8674
      908900      -16536       -8652
      908910      -16492       -8610
      908920      -16548       -8672
      908930      -16644       -8694
      908940      -16500       -8662
      908950      -16600       -8682
      908960      -16772       -8754
      908970      -16472       -8630
      908980      -16800       -8812
      908990      -16760       -8810
      909000      -16648       -8796
      909010      -16632       -8738
      909020      -16560       -8754
      909030      -16580       -8684
      909040      -16556       -8658
      909050      -16448       -8548
      909060      -16692       -8600
      909070      -16852       -8702
      909080      -16776       -8584
      909090      -16368       -8440
      909100      -16284       -8438
      909110      -16752       -8680
      909120      -16644       -8654
      909130      -16676       -8712
      909140      -16460       -8606
      909150      -16760       -8728
      909160      -16672       -8646
      909170      -16544       -8634
      909180      -16736       -8672
      909190      -16296       -8524
      909200      -16132       -8432
      909210      -15964       -8300
      909220      -16816       -8648
      909230      -16720       -8678
      909240      -16648       -8638
      909250      -16584       -8648
      909260      -16572       -8584
      909270      -16712       -8642
      909280      -16428       -8576
      909290      -16612       -8628
      909300      -16560       -8562
      909310      -16488       -8566
      909320      -16188       -8480
      909330      -16400       -8474
      909340      -16312       -8524
      909350      -16608       -8624
      909360      -16448       -8588
      909370      -16436       -8602
      909380      -16568       -8618
      909390      -16416       -8488
      909400      -16492       -8570
      909410      -16296       -8418
      909420      -16316       -8434
      909430      -16572       -8528
      909440      -16536       -8540
      909450      -16072       -8322
      909460      -16340       -8394
      909470      -16372       -8524
      909480      -16368       -8632
      909490      -16648       -8676
      909500      -16432       -8636
      909510      -16480       -8618
      909520      -16532       -8704
      909530      -16596       -8744
      909540      -16468       -8716
      909550      -16212       -8554
      909560      -16484       -8640
      909570      -16676       -8696
      909580      -16780       -8786
      909590      -17172       -8888
      909600      -16732       -8712
      909610      -16640       -8672
      909620      -16476       -8542
      909630      -16604       -8636
      909640      -16564       -8632
      909650      -16460       -8558
      909660      -16488       -8478
      909670      -16352       -8452
      909680      -16436       -8542
      909690      -16892       -8734
      909700      -16916       -8794
      909710      -16816       -8814
      909720      -16780       -8782
      909730      -16532       -8688
      909740      -16368       -8584
      909750      -16364       -8592
      909760      -16372       -8538
      909770      -16956       -8818
      909780      -16708       -8716
      909790      -16728       -8800
      909800      -16236       -8580
      909810      -16452       -8664
      909820      -16568       -8722
      909830      -16676       -8714
      909840      -16496       -8626
      909850      -16568       -8602
      909860      -16932       -8796
      909870      -16464       -8622
      909880      -16772       -8798
      909890      -16708       -8780
      909900      -16804       -8814
      909910      -16552       -8750
      909920      -16644       -8714
      909930      -16464       -8570
      909940      -16552       -8644
      909950      -16620       -8636
      909960      -16572       -8624
      909970      -16496       -8548
      909980      -16720       -8710
      909990      -16252       -8518
      910000      -16464       -8480
      910010      -16368       -8574
      910020      -16620       -8608
      910030      -16540       -8612
      910040      -16344       -8526
